Datetime,P0001,P0002,P0003,P0004,P0005,P0006,P0007,P0008,P0009,P0010,P0011,P0012,P0013,P0014,P0015,P0016,P0017,P0018,P0019,P0020,P0021,P0022,P0023,P0024,P0025,P0026,P0027,P0028,P0029,P0030,P0031,P0032,P0033,P0034,P0035,P0036,P0037,P0038,P0039,P0040,P0041,P0042,P0043,P0044,P0045,P0046,P0047,P0048,P0049,P0050,P0051,P0052,P0053,P0054,P0055,P0056,P0057,P0058,P0059,P0060,P0061,P0062,P0063,P0064,P0065,P0066,P0067,P0068,P0069,P0070,P0071,P0072,P0073,P0074,P0075,P0076,P0077,P0078,P0079,P0080,P0081,P0082,P0083,P0084,P0085,P0086,P0087,P0088,P0089,P0090,P0091,P0092,P0093,P0094,P0095,P0096,P0097,P0098,P0099,P0100
2025-06-10 07:13:16,95.29,58.47,67.31,89.19,7877.53,7602.47,8072.39,1038.84,1176.7,1177.54,1136.84,1189.38,1141.87,1074.96,1162.75,1193.91,1146.96,560.97,592.54,520.15,452.74,542.42,554.07,503.34,556.27,504.87,613.65,33.26,24.69,26.38,30.2,36.41,274.24,372.78,351.07,340.78,335.28,109.77,109.54,108.66,103.53,109.6,1429.01,1223.61,1523.75,1269.36,1557.15,3968.67,3539.92,3658.78,4059.74,2329.65,416.56,479.33,562.09,526.49,436.25,421.46,538.64,567.32,5439.23,4129.08,4634.1,1958.12,3526.61,62.74,53.27,64.51,56.92,62.84,226.63,224.02,288.1,291.19,208.49,3.22,4.36,2.59,4.94,2.28,2.18,4.29,0.78,1.2,2.31,23.38,51.04,87.96,82.96,55.39,65.83,99.77,27.5,45.01,76.3,7.71,26.6,7.31,9.98,23.45
2025-06-10 07:13:17,67.4,105.77,58.72,50.81,8258.66,8990.69,8288.23,1204.55,1049.88,1141.64,1057.49,1127.9,1079.28,1040.19,1217.71,1031.16,1045.95,484.27,619.15,473.96,584.27,475.68,504.77,515.12,540.81,496.89,583.54,17.56,29.62,29.84,26.43,32.75,290.71,245.3,318.66,206.63,192.64,105.14,106.14,104.49,106.61,104.67,1470.79,1165.37,1200.6,1192.26,1284.36,3623.81,2847.76,3170.66,4033.47,2053.34,430.3,503.64,493.92,405.81,402.98,517.66,441.01,563.33,4449.98,2165.46,4688.72,1581.55,4797.25,57.03,68.83,48.99,67.11,77.8,208.74,234.43,275.58,228.51,246.65,0.53,2.55,2.6,2.93,3.31,1.61,0.8,2.81,0.75,4.88,91.61,86.76,42.25,84.66,86.79,32.11,33.67,75.26,96.04,13.69,6.48,21.87,23.95,21.77,19.7
2025-06-10 07:13:18,77.49,58.32,90.87,57.5,9012.31,8775.81,7736.57,1096.39,1042.82,1068.15,1032.07,1162.74,1166.94,1052.04,1204.21,1155.15,1189.36,588.89,605.83,606.07,551.03,551.1,487.97,570.71,533.37,491.64,540.74,39.68,38.31,38.56,15.86,36.36,187.22,246.88,230.43,351.13,210.41,102.75,99.23,106.94,96.08,107.59,1182.82,1238.11,1276.36,1182.66,1300.62,1430.82,3029.09,2887.15,3168.02,3021.33,459.8,471.19,411.85,456.49,462.51,470.05,503.87,418.94,4601.55,4308.64,3206.78,5296.1,3008.83,48.8,76.24,77.4,63.85,57.91,287.43,276.78,201.61,277.22,278.14,4.12,2.93,2.05,3.57,0.9,3.9,2.11,1.39,1.04,2.79,27.55,40.08,31.91,28.73,51.33,20.09,26.65,72.86,42.32,66.75,26.98,12.85,20.74,17.2,26.29
2025-06-10 07:13:19,85.97,91.92,60.83,94.9,8718.73,8999.73,8479.98,1173.32,1099.83,1099.14,1167.04,1120.45,1139.13,1211.11,1111.39,1196.02,1046.46,499.57,474.21,548.49,513.25,467.64,515.42,559.14,547.11,475.25,600.75,38.01,28.86,35.62,35.76,23.5,205.57,285.76,245.39,333.34,269.09,95.89,109.83,109.15,103.08,105.44,1468.81,1225.89,1208.17,1267.9,1548.04,3677.66,4272.22,868.14,2474.04,1330.1,405.53,441.33,450.77,452.39,471.41,430.55,528.04,544.18,3542.98,2130.3,3785.45,4637.07,3107.43,74.18,59.83,69.62,60.49,77.52,249.74,202.45,292.4,223.98,214.28,0.13,4.83,3.54,4.57,0.8,4.71,1.33,2.43,2.93,4.03,60.26,17.51,10.99,45.72,29.87,79.09,67.76,44.74,79.38,33.53,17.38,20.15,19.25,6.6,11.38
2025-06-10 07:13:20,82.3,50.06,73.67,99.99,8542.11,8458.81,8519.24,1189.59,1120.95,1058.19,1033.12,1218.07,1198.05,1162.22,1047.15,1168.49,1132.79,510.39,533.77,504.13,504.6,505.85,584.51,594.81,574.73,455.87,571.0,36.77,20.09,18.46,18.12,25.84,374.87,363.98,314.34,281.32,324.08,104.64,108.94,101.03,99.78,109.27,1218.04,1259.29,1379.28,1416.87,1376.1,4393.36,1231.76,4163.14,2093.17,1371.42,385.69,517.66,398.24,417.64,398.83,557.7,486.12,396.07,3381.0,4680.12,5480.51,3973.93,1560.28,60.26,74.99,79.99,69.53,59.5,299.11,280.08,255.67,219.79,257.31,4.53,0.22,0.34,2.23,2.91,1.33,4.15,1.7,3.73,0.67,73.67,19.28,95.34,61.55,47.26,51.31,72.0,86.58,39.08,81.57,9.0,12.32,29.91,15.66,27.05
2025-06-10 07:13:21,102.27,81.01,50.93,109.05,8812.03,9569.37,8486.52,1079.46,1058.44,1136.65,1065.22,1087.26,1091.0,1094.36,1077.95,1071.55,1109.98,565.99,609.47,490.99,523.45,535.01,511.66,458.34,491.45,560.04,515.36,38.77,30.03,16.52,37.56,39.47,280.7,193.87,193.09,262.59,224.86,102.87,106.29,104.26,107.02,105.86,1548.32,1281.63,1551.57,1377.28,1265.68,1982.9,852.46,2083.87,4409.69,2756.35,405.3,466.0,540.06,568.41,414.22,552.55,419.9,453.83,2763.15,2599.19,2689.37,3852.92,2975.59,53.47,69.55,74.47,66.12,75.76,213.53,290.05,238.87,294.79,284.4,4.31,0.42,3.88,4.17,3.2,1.73,0.75,4.68,3.13,2.84,60.61,17.34,53.46,76.29,93.97,66.66,80.56,18.77,92.63,31.49,26.81,18.0,15.3,9.84,14.9
2025-06-10 07:13:22,95.25,94.75,51.33,92.53,8419.71,7574.58,9218.99,1148.88,1155.37,1200.17,1214.57,1054.65,1073.95,1163.65,1204.72,1058.02,1151.77,487.78,549.05,520.91,538.88,454.23,459.5,467.09,500.0,539.86,598.21,22.69,23.43,18.52,19.31,36.56,256.01,303.38,280.71,362.37,187.02,99.29,100.13,99.76,103.92,96.83,1289.17,1203.11,1179.87,1355.27,1378.99,4009.77,1700.1,2013.43,2883.74,4124.31,462.95,559.98,522.9,484.14,503.72,564.0,485.61,384.8,5001.22,4986.59,2325.75,4196.09,2784.8,65.23,75.2,67.87,77.57,51.44,296.59,221.3,299.23,234.64,293.5,1.53,2.84,2.9,0.88,2.36,2.7,1.63,3.83,3.24,1.91,27.42,38.13,81.51,51.6,80.43,25.01,76.58,89.12,83.77,62.36,8.55,21.91,14.25,20.44,13.55
2025-06-10 07:13:23,50.6,75.99,62.14,100.06,9098.22,8081.97,7978.91,1212.9,1138.54,1196.86,1074.21,1076.74,1042.49,1169.36,1178.0,1142.41,1169.72,479.99,477.76,529.9,579.71,576.45,619.21,544.06,458.83,463.01,609.66,20.88,31.31,16.88,38.98,29.75,269.43,367.55,196.63,219.6,282.85,106.14,95.26,105.86,106.26,104.71,1378.94,1471.16,1487.79,1152.45,1461.64,743.88,2426.88,1571.17,3754.38,1618.63,510.1,532.46,453.24,416.0,485.44,563.86,436.34,513.04,4589.75,2518.98,3544.83,4079.41,3572.86,54.2,78.87,60.65,62.66,53.8,230.03,275.86,246.72,260.93,284.05,2.12,4.68,0.35,1.6,0.93,0.93,1.71,3.59,0.6,3.55,58.94,73.32,84.17,58.13,53.78,31.63,87.23,90.75,76.61,88.68,18.4,23.45,20.51,29.01,29.95
2025-06-10 07:13:24,95.61,55.56,85.49,108.96,8840.3,8493.19,9747.7,1112.59,1092.76,1039.32,1216.1,1065.33,1148.17,1179.2,1063.21,1216.12,1057.36,566.44,578.26,455.4,566.16,599.58,559.14,534.85,598.87,560.1,497.71,36.93,27.11,16.39,27.09,21.71,182.94,319.67,225.24,308.56,303.21,104.04,109.45,97.02,108.96,97.46,1373.54,1481.83,1221.43,1356.09,1410.25,2161.24,627.9,984.69,3612.54,4249.19,446.04,553.89,465.53,403.98,491.46,535.2,514.98,409.29,3538.91,4058.93,4637.55,4060.7,2603.92,53.59,62.45,47.32,65.53,62.74,218.37,299.51,299.42,207.76,273.46,3.35,2.01,1.89,4.16,0.33,4.59,1.15,3.58,1.62,4.9,76.92,18.37,80.65,26.75,68.42,49.11,29.59,26.94,79.94,15.39,5.47,13.66,20.32,6.58,25.54
2025-06-10 07:13:25,73.39,47.57,72.01,71.52,8913.3,7606.59,9454.41,1138.9,1208.28,1158.77,1147.98,1136.25,1035.28,1096.6,1111.24,1138.49,1192.51,569.26,588.04,593.68,559.9,580.89,536.63,457.77,515.89,451.16,496.47,35.9,19.87,20.72,21.93,16.19,254.47,203.15,298.13,268.96,197.7,102.83,102.31,107.54,100.87,96.71,1392.66,1133.67,1173.7,1457.23,1382.71,4461.33,2302.79,3854.33,712.76,926.44,557.04,438.79,466.71,511.63,449.87,474.12,457.99,507.0,4121.13,3302.62,2905.45,3917.06,2490.03,72.94,69.4,59.73,73.43,77.65,214.23,264.3,228.45,206.9,264.68,3.72,1.12,4.42,0.28,3.61,1.18,2.22,4.03,4.27,2.97,44.44,60.34,84.42,42.18,42.51,36.84,32.76,71.14,75.83,13.03,15.14,6.81,17.49,7.74,25.9
2025-06-10 07:13:26,62.27,105.49,84.77,79.29,7647.62,7772.57,9163.61,1043.34,1208.9,1061.36,1069.94,1098.09,1095.43,1163.83,1049.81,1037.57,1182.46,521.41,462.32,477.75,617.89,596.1,602.74,473.48,609.71,609.52,523.88,19.29,30.12,24.49,16.93,20.86,270.92,276.31,212.98,371.56,302.7,99.44,100.04,100.25,108.11,99.49,1376.93,1305.16,1533.72,1280.36,1261.07,4376.48,3302.98,1771.61,779.0,1541.01,466.65,527.13,549.86,569.27,515.2,521.73,434.19,502.73,3839.03,3181.08,4103.12,2688.91,2363.18,45.32,64.1,77.25,62.55,67.11,223.04,237.44,242.41,289.35,268.78,1.43,2.1,1.64,4.4,2.4,4.35,2.12,2.58,0.73,1.75,96.93,32.66,39.78,48.64,90.66,77.7,31.59,39.74,12.01,45.64,27.03,14.46,9.85,16.33,15.96
2025-06-10 07:13:27,93.82,107.91,42.21,95.84,8714.29,9124.09,9473.37,1173.47,1184.85,1191.15,1093.95,1218.27,1207.15,1214.72,1161.61,1156.74,1041.09,501.54,594.68,595.13,588.12,517.06,484.09,517.63,487.25,610.5,485.12,16.25,23.46,34.74,18.45,31.56,206.97,315.14,314.41,263.5,219.19,106.68,100.75,99.42,105.03,98.87,1361.16,1134.64,1177.56,1483.14,1290.31,4401.16,895.61,2623.94,2601.11,1475.44,399.59,443.37,420.79,433.91,503.31,540.32,452.04,505.17,2107.01,2743.13,2304.52,5295.74,2328.65,59.03,75.15,79.45,58.03,68.81,256.62,231.83,273.3,230.17,297.09,0.2,2.93,2.07,3.43,3.69,3.49,4.18,0.98,2.91,3.23,30.25,16.22,56.16,78.17,59.81,29.44,36.93,30.63,75.86,18.14,27.78,17.87,6.32,9.28,6.08
2025-06-10 07:13:28,103.53,56.72,96.46,58.92,9228.13,9044.59,7701.26,1035.25,1129.49,1149.61,1154.7,1140.3,1197.78,1178.76,1219.61,1102.89,1121.97,566.38,557.65,568.01,526.51,501.03,606.05,603.54,579.3,488.0,607.29,15.7,31.65,22.02,21.36,25.06,194.73,368.4,246.04,241.94,240.84,96.58,108.21,99.64,102.51,105.94,1116.42,1111.38,1164.6,1513.86,1170.23,2171.41,3114.96,2273.81,2719.61,3048.87,556.45,549.98,467.39,455.87,397.38,520.99,415.24,538.96,4388.96,4299.58,1953.25,5414.13,5423.6,45.88,71.1,48.43,46.37,51.24,294.06,223.61,251.64,234.31,271.07,3.11,4.09,4.86,1.78,2.58,1.74,4.11,2.84,0.19,3.94,58.8,74.57,21.68,69.32,83.56,81.12,65.06,14.73,64.93,46.69,15.49,27.53,12.51,11.74,13.23
2025-06-10 07:13:29,75.47,106.97,105.74,98.11,9518.07,7919.21,8268.74,1210.84,1216.73,1079.83,1063.89,1139.42,1100.39,1077.72,1105.82,1198.7,1081.92,485.76,577.6,598.24,515.39,537.74,547.22,511.31,458.81,482.85,591.93,24.15,28.77,39.42,23.65,27.03,273.75,298.08,293.94,318.13,365.21,108.63,96.92,107.48,96.71,103.49,1277.43,1405.11,1262.52,1328.98,1358.74,1626.87,3343.2,3458.12,3909.38,2833.23,534.98,393.05,410.57,489.37,535.51,550.53,520.83,486.91,3957.23,2591.5,3326.77,1657.26,3244.35,63.52,54.6,50.42,63.79,53.71,280.87,231.26,295.81,201.53,228.27,0.65,3.51,0.49,1.2,2.78,1.1,2.65,3.98,2.98,0.58,37.04,20.14,39.79,76.67,78.7,86.0,79.59,88.02,84.78,58.58,20.0,27.5,14.04,13.56,14.76
2025-06-10 07:13:30,88.13,58.0,50.39,57.32,8783.38,8796.63,7723.43,1100.59,1062.17,1053.13,1055.66,1211.76,1198.64,1145.98,1069.56,1070.88,1193.64,515.26,597.67,457.8,486.95,506.83,555.8,589.99,512.4,527.14,515.13,15.15,23.01,23.47,17.68,20.34,334.44,325.65,214.45,350.76,359.3,96.5,97.93,95.12,104.1,105.64,1379.41,1509.29,1541.76,1482.58,1296.83,1409.27,1236.53,890.59,1161.25,1377.94,399.94,393.24,386.48,538.18,431.64,566.5,515.1,397.84,4861.38,1841.45,3976.41,1800.38,4397.01,78.22,79.08,72.66,51.01,61.3,258.03,229.11,290.06,228.44,242.3,3.96,1.48,4.77,4.63,1.25,4.91,2.28,2.95,2.65,1.99,85.51,86.08,94.77,95.78,89.32,71.19,97.27,15.85,21.34,79.99,8.76,9.23,24.87,26.91,11.71
2025-06-10 07:13:31,99.02,62.89,61.07,76.37,7946.28,9571.04,7982.95,1111.68,1105.52,1133.65,1063.71,1122.31,1115.31,1052.65,1098.43,1166.19,1180.88,564.48,467.58,498.36,540.35,491.99,608.84,597.39,523.88,487.29,581.48,25.84,22.16,30.74,25.74,24.99,288.28,255.96,315.62,233.47,187.42,101.07,105.03,102.07,107.21,103.09,1156.08,1453.61,1509.07,1421.36,1445.27,2277.87,2972.72,1427.53,2049.05,3293.6,408.06,395.0,406.44,569.61,478.13,414.89,398.58,433.23,3691.36,4489.89,2016.57,4955.36,2518.44,52.64,51.21,56.05,49.51,59.35,239.43,211.6,238.8,229.81,238.04,4.97,2.51,2.31,2.12,4.34,4.82,3.32,3.93,0.54,4.56,53.13,65.8,82.8,46.62,64.86,68.56,26.75,92.23,18.88,98.67,28.75,27.89,6.81,22.72,6.41
2025-06-10 07:13:32,86.53,48.72,100.35,48.58,9380.59,7791.15,7506.44,1162.75,1097.96,1041.58,1209.44,1164.7,1108.63,1203.63,1216.38,1103.78,1186.21,539.71,536.64,580.46,533.16,550.45,487.51,543.81,497.94,590.67,535.78,20.37,20.99,38.72,17.71,32.61,196.91,198.33,205.69,340.44,272.49,106.62,98.62,99.51,98.23,106.44,1200.18,1115.04,1374.15,1540.67,1324.0,3242.22,1986.02,3437.77,3414.49,1020.25,556.65,516.08,418.29,537.67,396.74,422.56,557.81,509.61,5142.61,1766.26,3712.5,2468.62,2535.5,61.38,71.85,60.53,58.71,75.93,233.74,213.36,272.2,240.15,238.0,1.26,0.96,1.72,1.67,0.97,3.65,0.88,2.39,2.89,2.59,68.71,12.42,78.2,93.87,86.01,39.75,52.87,28.39,24.33,71.58,14.33,10.35,22.15,8.86,20.84
2025-06-10 07:13:33,88.66,52.54,104.08,74.5,8025.7,9373.0,8195.59,1081.7,1109.81,1197.28,1037.48,1139.7,1148.32,1196.42,1219.72,1097.96,1146.52,580.18,504.16,613.02,497.9,605.89,533.96,583.34,543.62,478.97,502.61,33.76,19.51,26.59,16.63,32.5,207.85,272.69,281.88,191.37,346.9,105.05,105.19,109.03,108.26,105.04,1361.66,1252.63,1517.26,1390.51,1500.72,2905.66,2177.78,2058.25,4241.63,548.4,400.8,445.64,564.15,472.53,463.37,434.0,437.43,472.62,4518.91,1890.97,2149.76,1864.94,3869.89,68.08,63.59,60.2,55.93,79.18,201.26,273.16,257.67,205.26,208.87,0.39,4.23,4.36,4.39,2.14,3.22,4.58,4.89,2.83,3.24,30.24,34.46,16.28,42.0,90.13,95.45,45.91,98.15,57.57,40.57,26.54,6.81,19.55,29.96,25.09
2025-06-10 07:13:34,51.41,108.92,103.75,53.15,7959.16,9057.75,7759.46,1042.42,1199.24,1187.83,1172.66,1088.65,1214.18,1097.83,1070.12,1052.78,1033.57,550.08,535.6,614.97,543.26,455.34,469.95,452.04,466.06,507.52,541.1,16.19,26.38,17.02,38.4,23.79,256.05,298.83,199.25,296.29,216.21,106.77,96.34,96.96,102.72,106.8,1534.82,1507.5,1278.73,1465.16,1264.12,3504.39,3511.42,4488.8,1292.13,521.04,547.06,466.1,539.82,507.23,459.94,396.63,476.65,525.57,3019.03,2177.9,2834.13,3437.46,3399.62,79.23,49.56,68.64,58.2,61.43,227.5,237.31,219.15,262.43,277.37,4.22,4.07,2.19,0.77,0.92,1.1,0.84,4.58,2.05,1.26,96.66,30.38,69.48,46.49,28.39,13.9,25.95,19.91,73.76,12.42,13.19,29.91,15.64,23.3,22.22
2025-06-10 07:13:35,47.02,63.08,68.63,52.25,9293.36,9182.82,8823.82,1092.27,1064.2,1200.51,1133.53,1095.71,1130.01,1127.09,1106.16,1162.84,1219.68,465.61,489.08,563.73,515.16,561.83,565.9,539.07,492.92,468.73,492.26,22.67,37.74,20.13,34.25,25.95,249.87,274.33,224.43,313.23,191.19,99.42,107.33,97.54,101.33,106.52,1310.31,1104.82,1298.3,1126.23,1187.42,3908.86,3981.3,4157.18,1544.37,3945.15,393.0,488.22,432.82,561.27,488.41,476.7,400.17,498.5,1688.46,3367.1,2248.65,1805.3,4683.35,49.57,53.46,61.18,79.37,70.36,282.7,242.0,205.46,216.8,267.13,4.59,0.53,0.5,3.74,3.59,2.5,0.63,0.89,2.21,0.97,15.47,63.39,57.7,13.27,91.08,91.18,41.54,63.57,85.68,89.78,20.89,14.1,16.5,22.82,22.11
2025-06-10 07:13:36,60.53,46.87,46.67,66.08,9509.6,8621.48,7947.97,1090.0,1058.01,1094.38,1067.03,1079.95,1183.41,1113.78,1132.26,1181.07,1126.98,498.31,560.67,535.72,530.76,608.23,482.36,451.13,513.95,609.45,600.91,24.91,37.63,32.64,25.51,23.5,339.51,369.18,269.46,363.25,371.74,105.85,104.87,108.64,106.24,109.36,1516.27,1128.4,1132.43,1545.86,1489.56,3497.94,1406.04,4094.46,979.21,3507.41,383.58,474.27,472.46,398.71,467.73,455.37,395.94,494.48,2419.1,2132.75,4486.6,3628.25,1654.01,69.01,66.05,45.21,56.78,57.45,249.09,262.52,278.74,223.1,222.47,2.75,1.03,2.62,2.47,0.91,1.08,4.57,1.58,3.51,4.8,46.55,39.36,69.62,16.69,56.66,89.28,71.05,46.2,43.07,41.97,23.07,28.08,8.91,28.8,14.37
2025-06-10 07:13:37,50.6,70.96,60.95,79.53,9401.98,7579.04,7662.57,1165.06,1207.62,1076.6,1068.6,1050.0,1177.68,1068.57,1210.05,1154.77,1170.35,470.72,565.66,488.08,456.18,489.81,582.25,604.85,544.46,539.11,454.84,38.66,24.38,33.31,30.94,23.17,256.71,267.64,279.24,277.11,374.15,101.67,96.24,102.41,98.03,100.7,1415.07,1333.51,1433.95,1104.85,1591.79,3345.8,1384.41,3635.54,1677.75,2911.15,392.31,491.44,455.04,439.32,432.39,545.88,390.35,475.82,1682.06,2166.31,5047.19,4476.25,5393.22,47.54,66.24,64.24,62.14,45.8,283.74,256.1,241.01,212.76,295.95,3.3,3.3,3.22,3.05,1.26,0.94,2.0,3.5,2.04,4.58,65.31,28.61,59.84,84.51,91.77,16.38,80.89,52.85,51.06,15.14,29.36,10.69,18.4,20.54,21.23
2025-06-10 07:13:38,70.31,70.79,80.83,54.63,9215.52,7626.26,8302.08,1033.9,1211.29,1167.43,1140.92,1104.34,1201.18,1190.76,1095.9,1107.46,1178.02,603.88,601.55,469.73,546.55,592.92,572.96,552.67,552.2,500.92,491.09,28.81,15.52,16.38,39.96,24.22,251.36,292.92,355.33,221.51,310.7,109.35,103.06,98.57,95.5,109.63,1515.17,1173.93,1574.38,1431.61,1450.22,1801.05,1629.54,3593.27,2067.13,3188.11,471.52,538.86,387.46,485.71,530.24,396.24,533.31,415.41,1867.64,5370.32,1891.52,4213.45,1543.27,63.28,47.68,70.35,54.28,47.53,241.63,224.29,236.28,256.09,256.12,2.06,3.73,2.17,1.57,4.64,3.95,2.07,4.75,4.5,0.74,87.01,70.96,20.36,11.01,99.3,37.22,79.3,45.98,24.54,67.33,21.53,12.72,14.46,28.59,11.74
2025-06-10 07:13:39,48.45,81.82,54.6,78.59,8177.79,7976.41,7967.81,1040.97,1204.18,1191.37,1191.05,1038.56,1055.23,1115.65,1047.59,1118.22,1173.84,488.62,599.54,507.31,532.89,462.66,463.71,487.52,510.08,527.89,612.84,31.87,31.17,32.58,16.86,17.13,359.79,282.93,347.83,355.3,211.18,109.69,104.47,95.62,97.06,97.41,1295.98,1236.55,1283.36,1389.07,1124.59,2699.7,1806.21,4431.47,3998.37,2549.9,385.21,443.57,464.51,521.74,409.63,509.06,424.71,494.15,2835.19,5234.26,3096.44,4724.54,2118.22,63.12,75.48,67.79,73.57,48.68,213.4,258.96,215.34,285.18,258.8,2.49,0.21,1.94,1.17,1.34,2.82,1.66,0.72,1.84,0.48,21.42,88.36,78.81,97.79,36.54,39.87,59.0,73.28,68.94,65.73,5.08,15.06,12.8,28.79,29.8
2025-06-10 07:13:40,101.14,80.37,85.28,61.0,7831.87,7814.63,8508.73,1144.17,1067.65,1203.22,1086.61,1202.32,1165.87,1090.77,1066.47,1057.04,1067.3,552.66,559.12,573.7,609.64,520.28,579.11,606.96,599.65,583.08,582.65,34.68,25.84,15.61,29.93,20.96,324.57,327.51,182.05,278.26,355.26,96.95,103.25,95.49,106.35,102.64,1260.59,1418.23,1267.93,1381.68,1514.57,3021.95,1991.11,4428.67,500.43,1667.79,453.93,534.67,489.48,541.86,568.55,513.5,452.51,407.92,1563.1,4146.04,5042.85,1520.39,4434.21,69.4,63.39,73.99,50.42,75.51,202.48,275.36,231.51,218.14,292.85,2.96,1.44,0.53,4.04,0.78,0.49,3.55,2.66,2.24,4.32,63.1,58.62,53.29,74.29,99.46,39.32,12.76,88.16,39.7,68.89,5.75,17.34,8.46,24.97,24.47
2025-06-10 07:13:41,109.11,64.15,95.02,64.68,9000.18,7525.95,9512.19,1198.99,1138.48,1128.93,1103.73,1112.02,1112.81,1103.07,1173.89,1120.18,1114.43,512.86,504.27,579.09,504.17,597.74,605.62,460.77,533.99,516.83,598.64,38.23,39.26,34.71,24.34,35.1,180.65,273.53,224.09,260.82,305.56,108.53,101.46,103.64,103.47,97.1,1380.92,1381.41,1481.69,1266.09,1402.91,4278.08,787.86,1467.11,3252.22,1546.73,535.48,462.61,438.25,482.53,537.04,441.61,540.43,389.27,2998.71,4197.58,2759.02,1794.77,3356.67,50.57,79.45,76.34,63.7,55.45,272.25,204.84,217.49,202.3,262.33,3.55,1.0,4.27,0.69,1.26,3.8,2.55,3.01,4.32,0.86,26.94,84.22,93.28,80.33,11.17,97.68,38.54,16.32,51.88,72.43,8.65,9.6,25.02,19.64,29.41
2025-06-10 07:13:42,98.49,71.06,72.81,93.32,8916.06,7868.19,8684.81,1206.03,1116.35,1156.59,1179.09,1072.61,1109.67,1176.96,1034.6,1117.43,1159.01,542.8,464.13,561.78,537.37,479.37,597.33,494.69,501.29,476.7,490.66,25.36,32.71,20.25,26.63,21.13,219.78,215.86,325.3,260.65,269.1,105.01,106.87,106.1,103.36,98.13,1279.97,1285.31,1424.2,1500.34,1100.46,563.51,1883.05,4162.25,4298.21,991.57,430.69,466.64,474.38,409.78,420.11,444.84,437.57,506.69,2105.94,3474.65,4093.97,3813.26,2532.34,46.18,64.49,73.76,66.0,70.1,299.23,216.63,246.78,290.29,288.39,1.38,3.49,4.33,0.42,4.32,2.06,3.87,0.74,2.56,4.23,50.26,27.84,69.26,48.46,10.16,89.11,53.66,50.95,93.38,59.5,24.3,14.65,8.84,6.67,8.09
2025-06-10 07:13:43,45.65,68.48,66.37,75.16,9695.05,8899.27,8154.47,1188.35,1046.0,1052.48,1155.27,1145.43,1184.28,1094.15,1050.02,1202.09,1153.5,490.59,483.38,532.8,580.03,510.63,493.59,506.46,478.5,581.71,459.65,38.46,23.79,38.31,23.31,39.9,203.85,350.83,355.55,224.99,297.16,106.07,107.71,97.17,108.66,108.82,1331.26,1462.3,1106.17,1365.91,1131.05,3098.72,4167.28,4471.97,2721.91,1757.51,481.13,427.68,496.94,468.3,481.25,456.15,422.46,515.85,4281.7,3567.97,3917.42,3433.58,2134.74,78.87,57.48,61.67,50.48,79.37,280.8,297.42,255.11,202.95,298.52,1.22,2.3,4.55,4.6,2.94,0.2,2.06,0.65,1.36,2.02,37.32,81.21,79.09,43.36,53.0,69.86,91.85,92.36,46.42,27.01,7.69,29.03,22.76,5.86,15.24
2025-06-10 07:13:44,79.0,62.03,72.76,98.92,8581.28,8752.53,7652.57,1114.51,1218.92,1118.75,1081.5,1174.57,1093.66,1171.05,1210.89,1201.0,1123.48,522.81,508.34,521.61,456.99,536.97,521.05,467.22,589.63,533.81,515.8,31.43,22.76,19.93,18.95,30.86,264.61,224.86,361.64,372.89,190.81,99.48,95.83,109.22,98.21,99.39,1212.52,1233.82,1509.19,1363.09,1516.27,4232.95,1344.1,1528.59,4117.71,2948.54,470.98,548.16,494.72,508.24,512.15,487.6,538.89,507.58,2942.42,2990.22,4890.4,3681.0,1899.67,58.75,79.91,48.28,55.23,71.95,293.41,293.62,269.6,260.35,293.2,3.91,2.34,0.85,4.89,1.56,4.07,0.47,1.67,0.93,4.29,56.43,54.08,65.4,24.46,81.13,43.18,21.28,42.11,37.97,85.7,6.81,24.95,16.29,15.32,10.35
2025-06-10 07:13:45,86.59,79.03,95.12,87.64,8499.18,8281.33,9501.68,1214.34,1157.8,1056.44,1096.79,1143.93,1109.82,1097.67,1056.72,1076.64,1203.39,525.18,487.31,469.03,512.32,575.31,491.98,613.55,529.44,579.49,589.84,31.17,37.86,33.35,22.12,29.9,283.94,374.23,186.28,243.15,344.0,108.35,106.92,107.52,99.46,107.15,1225.2,1595.91,1547.37,1567.69,1255.21,3395.83,2967.95,4481.39,727.49,4272.36,510.84,464.58,555.46,557.6,398.15,565.83,541.82,537.0,4307.02,3850.34,1818.84,4101.72,1722.67,75.89,74.95,55.82,46.46,57.16,211.41,207.33,295.23,298.0,289.44,4.03,2.89,2.53,4.58,0.79,4.39,0.43,3.85,2.71,2.34,22.16,36.49,79.28,75.63,24.53,96.79,17.3,62.24,45.18,68.66,29.35,24.94,6.7,20.01,14.24
