,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2025/6/10 0:48,63.18,69.66,44.11,42.78,9298.77,8104.42,9118.93,1138.88,1152.87,1047.95,1174.04,1052.74,1110.55,1185.28,1158.3,1089.36,1050.67,538.04,584.52,452.84,488.49,451.06,534.3,593.65,538.56,458.88,501.02,36.7,23.81,27.66,26.6,23.23,277.97,375.89,224.45,370.06,313.04,96.35,99.78,100.37,107.07,95.73,1591.31,1101.23,1578.22,1511.67,1207.9,633.82,1353.59,713.06
2025/6/10 0:48,105.38,101.69,109.83,108.08,8951.27,8643.01,8039.97,1039.61,1177.95,1048.75,1106.76,1090.81,1080.44,1090.48,1127.44,1217.85,1155.31,514.44,555.63,505.09,507.33,595.79,552.94,557.18,558.88,605.68,481.14,39.48,23.37,36.64,28.26,27.86,237.08,278.57,290.11,359.36,247.19,109.09,102.97,106.82,106.57,105.74,1156.46,1568.65,1490.88,1315.51,1224.22,2465.74,1133.35,3704.87
2025/6/10 0:48,43.83,83.93,98.55,47.46,9677.26,9302.98,9017.05,1211.6,1100.62,1085.54,1047.6,1127.77,1178.26,1202.1,1049.4,1094.54,1063.8,521.46,525.32,518.97,499.37,450.08,499.76,489.61,505.29,608.81,572.06,37.02,29.17,37.55,39.87,21.33,305.89,361.35,316.86,371.94,280.16,101.68,97.89,96.28,105.96,107.51,1105.17,1170.38,1434.69,1426.37,1423.65,1351.53,1602.03,3814.91
2025/6/10 0:48,68.98,99.94,45.87,66.42,8386.44,8843.86,9080.7,1136.84,1112.25,1040.92,1036.48,1104.03,1096.33,1048.8,1097.21,1181.03,1068.1,505.97,523.7,606.17,575.45,510.56,618.55,468.5,496.52,599.29,570.19,38.24,27.21,27.99,25.46,36.07,296.81,279.28,292.38,338.78,286.13,97.6,105.64,109.49,103.33,100.04,1297.14,1397.06,1569.07,1423.53,1189.4,4496.7,3818.61,1993.05
2025/6/10 0:48,72.94,52.42,42.44,64.49,8681.89,9713.49,8970.83,1052.06,1168.36,1060.01,1139.46,1066.51,1114.35,1207.87,1064.48,1207.09,1035.23,612.05,526.97,530.67,590.23,591.68,539.62,608.05,593.3,459,460.65,23.19,27.83,23.15,21.63,26.31,240.06,216.73,233.65,277.16,277.58,95.31,102.12,99.35,106.62,99.53,1207.15,1180.81,1235.37,1149.99,1502.91,3805.05,2483.22,943.8
2025/6/10 0:48,46.46,85.6,92.1,47.81,7593.09,8969.36,7534.66,1143.63,1098.03,1174.73,1072.79,1087.44,1055.86,1102.37,1214.1,1137.62,1071.59,609.97,551.94,580.44,545.13,575.4,489.49,514.96,521.56,461.65,458.73,32.57,39.95,17.86,38.13,27.42,206.56,327.43,203.68,345.94,200.8,104.76,105.18,104.56,98.63,103.26,1540.89,1429.62,1393.24,1187.29,1232.25,866.34,1679.39,4017.49
2025/6/10 0:48,105.19,48.02,104.05,76.54,7504.09,9665.48,8794.65,1069.2,1215.74,1129.48,1100.48,1192.42,1048.9,1185.25,1184.9,1194.22,1115.25,541.88,480.9,475.42,539.17,517.88,617.07,612.09,484.56,516.22,567.99,30.14,20.69,21.46,37.22,36.75,369.43,246.65,326.06,311.54,189.22,98.86,106.11,100.05,100.24,101.81,1167.66,1535.16,1344.07,1436.77,1318.63,2727.95,4280.46,2352.63
2025/6/10 0:48,63.76,91.94,93.66,73.32,8675.08,8770.43,8124.81,1095.82,1087.39,1150.92,1061.29,1118.68,1036.17,1208.1,1197.45,1047.81,1196.2,536.54,575.9,470.01,618.66,489.2,473.62,482.77,533.37,610.68,496.33,30.08,36.37,37.52,24.37,32.36,284.89,362.59,310.41,227.1,213.53,109.96,98.1,102.71,101.29,97.32,1215.7,1393.6,1497.18,1283.13,1488.16,3754.76,2699.54,4437.9
2025/6/10 0:48,98.06,105.49,83.9,68.28,9706.75,9345.96,8093.61,1065.72,1074.71,1102.18,1155.43,1150.77,1052.43,1114.13,1135.54,1048.06,1150.75,545.7,611.47,532.1,574.15,450.51,555.1,582.83,614.2,610.25,502.05,31.44,35.09,31.19,29.16,30.2,317,346.28,293.71,368.85,292.56,101.27,107.85,102.07,99.2,107.64,1511.74,1469.96,1215.17,1552.57,1192.86,2595.75,2419.46,2906.28
2025/6/10 0:48,95.98,57.5,104.88,43.61,7878.38,9086.77,7826.18,1132.15,1100.9,1061.84,1052.29,1117.18,1086.84,1156.67,1106.62,1155.7,1176.51,489.33,578.61,563.41,539.66,585.79,515.8,608.56,489.94,576.86,490.82,32.38,26.56,16.88,27.56,35.6,308.98,248.11,268.64,212.21,295.44,104.92,109.48,97.09,102.62,99.57,1448.15,1376.07,1202.69,1265.7,1150.06,4475.65,3962.84,2151.81
2025/6/10 0:48,104,58.1,53.35,79.76,9048.69,7633.31,9677.45,1069.99,1147.4,1100.83,1187.49,1044.98,1166.6,1111.46,1094.37,1198.51,1124.79,609.64,590.32,501,465.96,591.29,585.83,541.03,559.59,609.99,593.25,37.16,26.6,28.78,32.13,30.23,322.37,190.69,189.01,267.41,366.14,102.63,97.09,95.46,95.01,106.11,1163.4,1188.63,1569.72,1121.17,1171.6,3980.07,1165.4,1079.18
2025/6/10 0:48,88.72,92.66,57.44,108.46,9656.96,9438.11,8895.85,1031.65,1040.31,1107.69,1191.3,1123.25,1123.42,1146.73,1129.29,1202.15,1033.48,488.31,480.98,540.6,518.46,567.43,550.61,477.13,572.94,465.98,561.41,38.87,26.61,37.09,38.32,32.56,358.19,238.01,258.57,226.87,280.11,108.76,105.87,106.72,97.51,96.61,1469.02,1516.81,1270.86,1176.39,1523.48,2983.22,3582.4,3060.5
2025/6/10 0:48,100.6,74.64,85.74,88.37,8658.32,8999.24,9768.18,1199.69,1179.56,1154.84,1181.94,1063.78,1125.76,1127.16,1156.29,1058.54,1198.23,472.57,505.01,549.59,500.89,499.38,541.71,528.06,500.61,540.26,571.19,39.2,21.99,38.61,26.18,32.55,344.06,262.74,351.57,241.57,236.77,105.94,98.79,102.74,98.32,100.82,1593.42,1578.83,1562.45,1349.54,1399.53,1054.86,2503.62,1495.66
2025/6/10 0:48,89.68,42.64,107.24,75.98,7923.01,9044.5,8517.21,1132.28,1137.49,1187.97,1060.08,1095.81,1069.72,1075.81,1146.66,1031.92,1164.79,476.79,549.98,554.07,551.35,502.22,545.67,512.27,475.95,559.93,466.94,17.62,23.23,31.29,15.54,37.38,275.18,342.42,367.89,288.8,224.2,101.92,97.67,96.07,102.66,109.58,1505.07,1425.59,1206.92,1463.99,1575.61,2477.94,1009.89,738.12
2025/6/10 0:48,100.36,58.76,86.57,95.45,7507.83,7951.01,9008.74,1096.34,1164.36,1208.01,1101.68,1072.63,1079.75,1209.18,1163.2,1087.4,1079.61,608.52,608.36,601.97,471.35,574.9,476.04,521.22,465.68,455.79,530.77,38.23,38.51,21.48,32.54,35.03,224.98,311.55,192.68,198.44,186.98,104.04,108.14,97.32,101.26,105.02,1319.01,1486.6,1440.94,1370.11,1445.2,1510.31,2408.63,1580.83
2025/6/10 0:48,82.17,97,54.22,93.08,8686.59,8361.36,7657.61,1213.09,1039.15,1061.77,1050.47,1039.22,1163.62,1089.47,1107.52,1144.76,1101.34,503.17,482.69,450.18,597.03,535.57,488.36,568.66,520.04,598.86,591.1,22.45,24.83,29.83,33.47,36.3,320.56,196.48,231.61,325.22,307.68,106.18,108.06,101.09,104.56,105.93,1506.37,1401.85,1405.63,1198.88,1232.72,554.45,2215.97,2502.16
2025/6/10 0:48,43.9,94.79,44.64,60.89,8249.94,8021.19,7840.75,1079.23,1197.09,1144.42,1061.15,1114.96,1147.65,1145.89,1173.36,1175.43,1086.49,551.55,553.64,476.36,609.79,575.72,508.02,470.4,598.44,527.05,491.5,33.19,37.05,28.45,29.98,38.84,352.4,250.57,335.03,366.84,206.46,104.66,107.21,104.36,95.09,107.11,1298.12,1373.03,1523.74,1237.01,1487.59,3697.36,4469.3,1740.87
2025/6/10 0:48,85.17,65.51,58.09,94.41,9709.16,7725.09,9437.81,1052.32,1194.1,1109.67,1208.23,1101.57,1205.69,1079.53,1097.84,1137.29,1164.88,516.16,616.4,532.36,524.33,585.91,583.85,568.35,607.33,617.3,517.75,32.96,38.38,39.4,33.32,35.22,217.77,355.69,235.28,273.51,333.9,99.8,97.48,107.08,96.42,99.96,1412.14,1265.75,1599.02,1257.15,1445.6,2584.69,688.15,2782.21
2025/6/10 0:48,65.03,48.76,52.48,87.44,7513.84,7609.26,7810.87,1085.81,1072.86,1197.78,1135.87,1146.08,1167.38,1144.15,1197.19,1192.87,1161.79,519.17,462.47,617.62,524.88,553.9,565.36,558.97,467.31,547.39,613.11,34.51,29.74,34.94,19.17,26.11,353.89,208.43,200.36,336.5,356.64,99.17,99.75,102.32,103.67,97.87,1164.44,1470.8,1316.11,1457.54,1250.04,3020.42,977.69,1072.28
2025/6/10 0:48,60.46,108.32,92.28,104.15,8271.85,7891.34,8697.57,1043.57,1113.35,1117.78,1216.35,1119.41,1095.35,1134.08,1183.76,1206.92,1043.35,605.56,483.79,565.64,584.56,609.85,461.76,516.69,524.82,450.25,517.53,22.15,34.94,17.96,22.3,25.63,280.07,235.63,215.35,183.39,300.22,96.63,104.8,98.05,104.97,96.94,1246.21,1546.04,1460.52,1545.57,1432.33,3332.87,3893.59,2707.7
2025/6/10 0:48,69.08,61.4,44.56,94.18,9372.31,8724.34,9769.85,1040.34,1041.59,1065.8,1071.54,1032.94,1137.97,1141.32,1098.51,1147.87,1130.03,583.87,463.18,595.04,489.21,583.06,583.47,494.08,602.56,488.28,452.64,26.22,38.56,23.65,37.09,16.06,360.41,196.94,349.34,308.57,291.35,95.4,105.35,103.48,99.64,108.19,1510.88,1523.53,1425.72,1529.03,1254.94,1020.35,635.88,3501.25
2025/6/10 0:48,76.68,98.07,92.72,50.71,9260.26,7728.28,9724.98,1051.75,1208.23,1125.7,1069.37,1214.45,1210.54,1059.89,1053.55,1160.14,1197.86,604.21,570.53,551.99,587.27,504.37,499.65,509.29,474.06,474.64,523.57,29,19.3,32.47,23.02,28.41,303.59,340.31,326.65,184.74,285,96.46,103.23,104.16,102.61,99.39,1296.28,1570.14,1490.7,1229.28,1386.98,1212.08,1701.14,1564.26
2025/6/10 0:48,91.16,74.76,99.8,67.92,7902.63,9481.51,8417.09,1199.98,1050.79,1090.94,1208.02,1131.63,1103.34,1218.05,1217.34,1152.64,1045.37,565.32,534.75,619.21,558.75,571.21,527.1,533.88,451.02,480.71,584.55,18.74,22.22,35.84,29.14,30.78,245.77,203.39,204.19,283.06,220.98,107.47,104.61,109.35,95.62,108.22,1227.46,1234.74,1104.55,1369.81,1461.4,1904.36,2755.04,4255.04
2025/6/10 0:48,109.41,40.35,85.94,69.47,8098.98,8358.21,7899.12,1167.31,1030.69,1175.89,1212.65,1183.98,1156.23,1097.2,1060.86,1060.23,1082.78,592.81,524.59,539.03,535.16,546.08,546.81,544.21,504.45,618.38,567.97,23.55,19.81,23.41,23.37,32.64,226.55,297.24,219.3,212.76,184.97,99.51,98.48,105.03,101.96,107.77,1388.49,1526.05,1585.34,1467.56,1251.14,1726.61,3081.28,1791.56
2025/6/10 0:48,57.53,83.43,90.88,95.76,9210.95,8165.04,9596.9,1191.38,1159.79,1131.51,1137.24,1035.96,1111.98,1144.72,1204.24,1035.13,1157.23,461.51,615.9,517.95,488.49,544.25,592.34,618.1,455.77,471.52,592.59,28.59,25.49,32.76,39.42,21.35,219.37,217.57,368.89,303.01,333.41,102.1,107.91,98.51,96.48,101.79,1488.74,1399.54,1394.58,1599.97,1368.22,1272.13,3008.71,2807.46
2025/6/10 0:48,53.46,48.25,85.72,81.67,9342.69,8080.09,9435.67,1170.37,1147.8,1093.09,1113.65,1173.5,1110.49,1207.81,1194.36,1132.6,1203.57,534.33,554.85,542.26,598.19,545.99,596.87,537.24,585.87,536.94,553.97,34.18,17.16,28.51,25.67,32.73,245.77,352.71,329.98,360.28,374.12,95.85,99.89,98.4,102.91,96.26,1550.12,1271.13,1491.61,1203.19,1421.29,2214.55,2411.71,509.44
2025/6/10 0:48,82.74,101.4,61.52,80.91,8003.12,7982.9,8115.61,1142.86,1191.01,1111.7,1140.34,1128.02,1036.46,1200.45,1142.84,1075.49,1171.51,572.81,508.04,555.41,455.78,463.45,517.83,528.28,573.63,492.21,469.4,17.93,31.34,17.08,24.78,25.88,191.58,363.78,333.24,363.37,378.45,99.96,102.83,97.68,97.15,99.77,1208,1377.25,1556.09,1320.75,1157.66,3432.36,4202.9,2148.72
2025/6/10 0:48,66.63,45.92,55.14,40.38,8130.83,8251.17,9146.43,1150.67,1199.59,1037.94,1071.05,1180.23,1087.35,1052.17,1125.25,1149.79,1169.68,583.81,501.94,453.21,481.14,500.7,551.18,491.41,573.29,518.69,567.35,26.99,17.2,23.81,34.67,37.77,305.97,370.46,289.64,259.68,333.59,96.83,106.8,101.23,107.17,100.31,1386.71,1213.48,1172.11,1363.31,1118.13,3962.83,4125.36,1121.84
2025/6/10 0:48,108.84,102.4,90.47,81.28,9467.64,9144.16,7535.07,1207.84,1076.27,1130.52,1181.58,1101.91,1124.71,1176.06,1137.65,1167.61,1218.9,531.05,601.26,513.28,486.04,520.84,454.5,554.61,456.78,576.45,517.84,17.6,29.35,36.43,23.5,39.06,206.54,194.82,222.71,286.68,253.29,109.75,98.51,99.4,97.29,98.81,1104.92,1324.42,1504.37,1423.94,1397.37,2637.75,1116.57,2784.14
2025/6/10 0:48,81.71,87.72,77.08,89.4,8225.38,9130.71,8261.52,1032.3,1212.04,1102.55,1209.99,1033.84,1208.19,1158.05,1055.46,1067.17,1076.18,523.88,493.19,556.76,525.81,484.28,604.01,504.51,569.48,591.37,514.45,23.7,15.45,16.08,18.7,39.52,198.42,270.58,359.46,213.1,211.32,97.39,95.1,104.53,105.89,104.13,1349.18,1494.17,1178.17,1316.75,1381.67,3666.54,2577.38,2985.1
2025/6/10 0:48,66.01,71.64,103.41,85.95,8364.91,8487.24,8913.55,1148.06,1218.81,1048.04,1199.57,1090.67,1145.59,1125.14,1213.04,1136.3,1115.75,511.94,549.48,490.35,618.84,516.03,560.58,514.95,532.24,527.69,587.71,31.39,34.54,20.44,36.93,17.09,371.54,247.53,378.72,356.92,238.83,109.47,95.51,103.04,98.48,96.97,1285.72,1399,1251.87,1104.44,1389.82,2828.86,737.95,4268.34
2025/6/10 0:48,44.69,64.59,66.3,52.78,8479.43,8107.02,9622.85,1108.58,1130.51,1084.1,1156.82,1109.32,1106.38,1200.89,1200.05,1122.11,1154.65,613.67,549.86,527.28,497.53,550.07,542.1,540.1,602.43,456.3,532.02,38.59,15.12,31.83,19.43,18.46,316.38,198.46,325.73,364.19,204.88,96.63,102.63,109.86,100.92,107.91,1489.54,1423.04,1109.43,1224.42,1498.83,1395.96,1323.89,3086.19
2025/6/10 0:48,100.54,80.7,71.48,89.14,9161.83,9762.27,8378.97,1114.85,1084.93,1178.33,1166.18,1170.01,1106,1074.22,1154.26,1038.11,1100.35,457.62,579.34,614.18,552.18,579.19,572.47,581.08,466.22,509.26,524.96,24.06,17.1,17.61,27.89,36.32,255.12,202.16,295.15,348.73,332.84,97.51,100.21,104.18,97.98,107.27,1357.12,1147.61,1256.7,1465.82,1332.91,2238.19,1139.09,2613.8
2025/6/10 0:48,57.22,79.84,94.79,43.3,8184.65,8945.42,8843.37,1085.14,1058.52,1120.16,1079.81,1057.87,1177.62,1035.41,1140.93,1119.61,1133.69,491.58,484.34,458.23,587.85,455.94,529.26,556.04,584.56,532.44,573.34,27.57,18.61,27.91,25.99,15.02,233.41,241,259.13,300.6,261.57,101.86,106.68,100.9,98.67,108.26,1430.56,1545.63,1239.07,1448.41,1126.43,1824.9,2782.15,4024.22
2025/6/10 0:48,67.21,103.75,67.97,60.59,7956.89,8210.79,9299.56,1144.95,1157.98,1199.07,1158.73,1174.68,1172.3,1049.21,1047.46,1045.89,1113.04,547.44,591.73,466.91,558.6,604.93,532.14,603.14,548.6,472.66,552.08,27.22,15.33,39.74,39.41,36.46,364.01,239.12,346.44,258.24,207.21,108.98,101.16,106.04,102.24,101.16,1142.47,1174.32,1246.03,1167.63,1420.97,1467.87,3085.08,2884.3
2025/6/10 0:48,52.96,61.49,62.06,54.32,9753.61,7852.02,7776.67,1202.41,1122.61,1122.51,1087.64,1067.41,1064.97,1157.45,1130.34,1168.5,1095.59,474.42,582.39,481.56,597.05,561.66,487.32,486.56,568.12,608.66,545.34,36.8,36.48,35.11,21.49,31.27,220.59,371.97,226.02,228.57,333.98,99.51,103.04,95.65,100.77,97.88,1162.06,1414.44,1569.2,1394.98,1109.94,3209.51,3743.52,3098.51
2025/6/10 0:49,74.67,56.02,51.33,47.68,8917.36,7825.62,8886.58,1120.1,1034.51,1066.12,1161.19,1075.82,1058.83,1087.03,1064.6,1069.83,1131.19,540.43,490.17,513.21,456.93,534.22,546.8,579.57,502.73,450.31,523.62,21.89,19.95,27.99,21.93,30.04,279.78,197.3,358.51,262.16,313.29,102.3,99.84,99.88,104.17,109.54,1107.78,1560.88,1267.35,1403.02,1110.23,1746.1,2421.29,4499.18
2025/6/10 0:49,79.09,75.13,100.33,83.03,8222.55,9688.92,7700.88,1187.13,1181.3,1169.54,1084.71,1210.56,1121.52,1129.67,1091.42,1058.84,1094.24,467.27,602.86,574.53,608.75,532.06,584.89,452.94,616.19,597.19,584.06,16.56,38.67,22.69,17.13,15.16,215.92,296.05,229.61,258.52,288.19,104.58,108.51,108.68,109.76,99.79,1254.61,1379.64,1520.71,1553.1,1522.14,1689.18,3560.45,2073.93
2025/6/10 0:49,63.9,73.26,63.73,84.57,7665.21,9762.61,9619.09,1096.92,1132.58,1176.07,1169.96,1102.15,1080.45,1100.26,1110.21,1215.09,1212.7,478.46,568.05,451.77,461.03,607.11,530.28,478.57,492.67,539.4,532.65,24.09,30.25,34.66,35.48,26.13,266.85,241.06,313.38,285.78,273.02,96.53,102.4,96.37,107.86,98.39,1284.85,1548.73,1463.53,1442.88,1193.38,2116.54,1810.85,2025.06
2025/6/10 0:49,47.44,81.73,55.58,52.81,7631.1,8132.11,8717.87,1094.52,1180.43,1039.39,1126.18,1042.75,1092.32,1086.48,1074.28,1063.86,1078.16,546.6,502.58,451.9,465.53,497.4,494.5,492.59,592.89,459.39,551.78,34.7,19.62,36.65,15.79,29.55,267.33,219.03,225.98,319.18,320.12,96.78,109.46,105.27,99.65,105.57,1348.36,1256.33,1535.39,1461.41,1343.2,2961.7,3174.59,1613.95
2025/6/10 0:49,44.16,87.07,101.45,63.18,8257.86,9794.28,7609.56,1080.12,1131.61,1190.92,1167.38,1202.18,1146.05,1109.67,1135.14,1089.99,1089.5,562.17,556.77,566.9,540.44,555.5,520.62,457.87,471.61,485.43,487.93,20.67,39.34,19.92,17.49,36.18,215.16,227.28,326.52,252.67,193.29,101.99,105.24,104.4,105.55,102.98,1100.68,1399.11,1331.68,1591.74,1539.16,2624.82,3430.36,2788.56
2025/6/10 0:49,51.79,44.65,107.27,76.08,9208.11,9463.12,8705.04,1099.92,1037.32,1194.5,1186.83,1035.44,1067.86,1142.26,1155.41,1212.17,1140.56,553.77,564.92,547.34,540.28,530.33,548.09,592.34,592.18,597.81,492.27,25.53,19.46,37.75,31.49,39.56,258.33,354.29,330.27,237.6,319.75,108.38,105.06,96.9,108.75,105.7,1309.09,1133.3,1456.05,1546.62,1432.64,1794.87,3003.43,1634
2025/6/10 0:49,61.03,73.71,55.19,40.44,9681.37,8125.61,9745.13,1035.08,1111.96,1139.43,1174.09,1082.71,1039.38,1196.14,1194.03,1042.22,1077.12,452.58,489.69,605.51,616.96,524.69,537.68,591.19,576.52,466.56,494.71,18.04,35.94,17.16,30.64,17.32,280.35,266.26,297.24,265.03,344.4,99.55,101.59,101.58,105.25,105.6,1443.36,1138.18,1215.89,1481.68,1541.77,660.45,2771.9,2011.43
2025/6/10 0:49,79.6,78.41,85.02,76.3,8746.62,9021.54,8789.73,1138.08,1219.92,1035.55,1159.09,1090.62,1067.82,1174.33,1183.9,1122.29,1114.24,556.18,590.14,595.59,491.72,517.14,527.16,595.96,553.8,465.65,471.16,30.24,30.98,25.68,19.83,22.75,318.98,280.42,265.28,260.94,337.35,106.94,103.86,100.38,105.01,105.53,1277.45,1458.73,1106.6,1422.23,1486.86,4220.28,952.88,3197.5
2025/6/10 0:49,93.8,53.95,71.75,53.15,8586.54,9028.27,8630.17,1177.3,1030.83,1088,1067.29,1080.39,1152.8,1204.9,1043.66,1033.99,1056.81,512.33,489.71,544.41,611.02,552.95,616.71,557.15,611.52,565.26,589.42,32.48,16.6,28.03,33.45,39.09,316,301.57,335.2,246.17,335.45,108.42,97.65,105.14,106.32,103.46,1387.32,1545.62,1425.65,1433.91,1296.17,2009.31,674.58,3862.67
2025/6/10 0:49,47.11,42.53,42.68,41.48,9591.83,7827.38,9481.45,1145.28,1211.76,1050.74,1120.47,1119.99,1070.03,1077.41,1141.55,1122.11,1141.41,603.54,519.14,564.8,524.79,482.75,569.35,535.24,604.07,475.73,489.84,27.97,20.29,31.4,15.77,19.63,262.61,322.84,203.79,348.65,342.79,95.75,96.74,98.59,98.73,106.82,1476.48,1140.8,1451.73,1585.59,1415.28,3230.4,2677.97,3270.67
2025/6/10 0:49,100.14,48.89,73.34,102.59,8731.91,7547.14,9334.68,1211.84,1181.91,1174.27,1150.4,1055.17,1152.03,1044.32,1039.29,1086.54,1175.06,510.42,495.42,541.24,468.28,473.75,525.88,578.76,572.37,452.08,573.39,25.81,18.54,20.29,27.33,21.79,254.51,294.38,254.1,197.74,181.66,95.19,108.24,103.68,100.84,106.67,1320.24,1431.23,1227.51,1117.82,1111.37,3094.71,1165.33,3839.88
2025/6/10 0:49,72.89,93.75,44.43,51.69,9449.4,7834.94,8109.62,1071.67,1183.36,1142.5,1175.21,1120.19,1039.11,1151.22,1181.97,1030.14,1076.07,467.37,455.87,501.54,499.99,497.04,471.2,570.34,490.95,492.84,544.93,21.39,24.81,22.9,32.52,21.26,379.61,283.01,335.02,313.92,235.29,103.15,95.38,108.43,98.75,103.26,1136.72,1100.67,1574.89,1273.02,1481.18,1031.74,552.42,1861.93
2025/6/10 0:49,89.83,65.92,106.62,45.04,9473.3,8189.95,9278.24,1041.11,1145.87,1213.48,1219.32,1098.21,1142.33,1046.94,1110.19,1101.84,1162.96,547.55,532.14,565.75,573.75,485.68,457.02,524.73,532.26,494.24,478.13,16.37,31.2,20.64,36.52,21.53,309.19,244.68,347.02,349.73,339.05,95.77,109.49,96.91,104.36,99.18,1464.18,1239.24,1176.4,1166.9,1459.93,4172.87,1353.98,3358.11
2025/6/10 0:49,102.27,86.02,64.11,58.79,8580.77,8113.06,9061.27,1205.39,1159.62,1068.45,1126.68,1175.86,1120.74,1163.08,1194.57,1193.02,1216.62,606.47,477.35,541.01,462.47,520,565.51,565.33,516.33,506.6,577.31,22.34,22.45,22.46,20.01,36.01,370.93,354.19,230.88,289.44,366.92,107.7,106.83,100.44,108.49,101.23,1304.77,1551.64,1235.37,1584.41,1402.42,770.77,1505.42,3058.11
2025/6/10 0:49,55.28,94.12,47.25,43.61,9560.13,9393.82,8881.24,1135.3,1071.71,1176.57,1175.51,1034.85,1203.89,1045.07,1130.59,1219.07,1110.04,552.39,509.7,529.76,560.12,502.12,610.88,613.59,522.12,456.15,458.95,15.38,34.01,19.14,36.1,19.69,184.38,276.39,371.55,185.26,231.21,97.35,104.5,108.43,102.89,107.95,1546.84,1205.64,1260.98,1337.11,1190.01,2079.66,1791.14,4415.43
2025/6/10 0:49,65.28,94.86,45.54,68.37,8547.7,8915.67,7512.98,1036.34,1056.73,1180.8,1125.76,1146.68,1156.93,1066.39,1169.71,1175.88,1125.4,503.09,601.83,599.95,565,452.65,465.77,599.86,504.08,606.7,601.22,24.52,36.61,20.52,37.2,39.96,227.6,299.41,208.06,325.27,308.51,96.98,108.27,109.44,109.01,100.43,1100.79,1302.83,1275.61,1583.66,1445.14,4375.67,2657.54,4261.56
2025/6/10 0:49,52.42,44.59,85,44.01,9655.74,8122.1,9515.63,1153.01,1116.81,1178.62,1169.45,1217.63,1210.49,1101.68,1143.83,1136.41,1075.93,524.82,548.74,550.7,583.01,496.14,516.54,513.44,529.68,609.84,506.58,38.82,25.02,26.44,39.1,27.06,213.76,231.45,262.3,235.95,201.23,101.48,109.55,96.28,95.27,99.26,1380.51,1517.78,1476.41,1453.53,1560.9,1110.14,2607.63,4246.4
2025/6/10 0:49,100.23,86.49,78.28,71.38,9334.94,9429.79,9724.89,1077.66,1036.44,1089.15,1149.04,1044.58,1168.19,1105.67,1079.94,1120.94,1030.69,534.41,530.12,492.52,469.91,570.46,507.56,456.85,504.2,588.84,593.18,19.12,19.21,38.36,36.19,32.46,342.94,250.03,184.8,313.66,236.71,100.37,98.58,99.44,97.7,97.18,1311.06,1461.52,1291.98,1545.85,1580.61,3834.07,1524.76,1492.05
2025/6/10 0:49,61.94,95.12,57.75,88.08,8430.84,7900.07,8197.7,1154.54,1201.38,1083.64,1169.84,1038.98,1153.81,1060.5,1085.15,1204.01,1167.1,557.73,540.4,561.48,541.88,542.98,496.73,517.39,506.41,531.99,584.3,39.54,21.14,35.09,26.7,33.27,327.91,288.77,267.06,364.61,271.13,98.18,99.68,100.79,103.13,103.11,1410.31,1525.97,1278.25,1410.35,1265.16,1889.89,1637.11,3224.27
2025/6/10 0:49,44.13,82.79,81.55,83.23,9552.31,7856.52,8260.63,1075.5,1073.84,1192.13,1130.14,1173.58,1043.98,1193.32,1177.75,1092.29,1132.91,514.89,599.08,479.42,457.29,601.04,487.36,613.3,572.43,466.04,561.81,26.44,18.66,15.39,39.19,22.17,319.33,364.84,305.74,281.17,323.16,100.82,98.53,106.05,97.46,102.48,1498.01,1397.01,1423.38,1100.33,1285.08,2083.35,1443.31,3577.79
2025/6/10 0:49,46.89,101.77,67.6,41.47,8505.18,7793.25,9101.71,1144.5,1159.72,1121.68,1187.55,1143.41,1091.79,1191.26,1079.08,1074.32,1192.83,469.73,543.31,472.56,482.99,614.48,609.61,468.69,583.19,486.15,500.86,20.69,31.09,24.82,36.6,39.67,330.94,250.64,294.79,377.51,358.2,96.02,95.47,107.42,101.66,100.73,1237.16,1243.41,1343.18,1295.83,1405.02,2124.48,1616.95,3914.49
2025/6/10 0:49,99.52,101.17,69.93,100.92,8669.36,7881.75,7856.48,1057.08,1090.41,1170.24,1066.94,1218.7,1034.95,1092.77,1149.7,1165.3,1159.59,562.98,477.34,489,457.14,455.17,558.54,544.94,552.55,576.39,485.32,28.87,36.7,29.82,32.9,26.31,223.58,296.53,340.68,304.05,321.57,106.61,102.62,108.84,99.58,103.93,1354.06,1155.58,1506.89,1297.92,1330.49,1121.39,3623.48,2439.23
2025/6/10 0:49,40.26,75.56,95.1,72.87,9708.26,9442.03,8414.69,1034.85,1154.51,1200.42,1190.07,1197.52,1207.22,1208.49,1088.17,1052.91,1034.46,486.53,550.13,516.41,530.93,461.93,496.46,467.35,599.74,533.8,535.84,28.77,29.58,37.74,30.17,15.97,375.09,251.01,362.03,215.05,240.34,108.27,100.76,105.66,98.32,103.82,1495.7,1283.13,1317.04,1262.17,1440.61,2748.08,2504.44,801.76
2025/6/10 0:49,69.63,63.86,72.94,50.44,8069.16,8262.66,7607.48,1164.89,1031.31,1176.44,1193.36,1163.98,1032.96,1215.16,1209.62,1125.26,1040.32,550.3,561.1,574.61,584.38,544.93,561.88,567.71,458.01,461.63,507.69,15.14,31.3,33.74,37.87,27.43,228.22,199.28,337.92,284.09,363.6,98,108.61,98.78,107.91,104.93,1260.25,1446.96,1549.77,1263.21,1319.49,4027.03,3262.17,1904.56
