2025/6/10 0:55,87.79,86.91,3060.8,2219.52,1216.39,488.69,428.7,559.01,498.19,501.7,485.66,554.72,424.87,4265.26,4869.95,2740.85,1656.76,3436.33,71.55,47.69,74.36,45.47,50.04,206.28,216.66,278.62,212.83,226.18,4.66,1.77,2.63,2.26,0.32,1.64,0.18,3.75,3.06,2.68,62.9,90.17,77.04,84.53,33.37,71.39,74.17,51.3,64.12,64.87,10.62,12.71,14.27,20.85,5.62
2025/6/10 0:55,63.75,97.75,767.58,4005.7,3755.56,382.57,386.36,454.59,523.95,555.02,459.87,432.27,395.68,3434.45,1927.59,2766.44,2904.19,3116.06,45.71,70.84,52.33,64.53,76.57,233.08,277.88,263.63,269.03,289.67,4.03,4.74,1.98,0.23,4.44,4.96,4.05,2.94,1.27,3.18,70.88,21.94,43.3,88.12,91.79,76.13,37.38,59.15,47.96,31.9,21.89,27.19,11.15,17.47,19.58
2025/6/10 0:55,89.68,69.66,4272.85,3240.68,4422.67,568.56,436.25,425.95,380.34,552.72,526.05,437.99,520.6,2918.36,1666.03,2386.54,2599.35,5388.02,71.96,46.39,74.67,78.67,66.28,283.24,271.62,209.45,212.09,203.63,2.73,3.04,0.85,3.23,0.38,1.76,4.82,1.51,0.91,0.72,60.29,43.02,90.89,67.92,44.91,97.04,29.82,53.64,31.93,39.43,11.16,17.78,19.11,10.03,5.88
2025/6/10 0:55,96.56,81.76,741.81,2417.78,4259.62,428.71,428.06,566.78,411.25,483.74,435.69,498.52,499.54,3824.78,5325.52,4850.75,2500.53,3183.1,70.29,71.14,79.9,51.65,46.35,261.05,238.03,288.4,217.56,214.66,3.26,1.42,4.13,2.27,3.8,3.13,0.8,4.1,1.11,1.34,99.64,45.48,58.69,79.01,39.69,75.05,26.26,57.01,29.27,55.09,16.04,20.38,16.17,10.75,16.85
2025/6/10 0:55,87.5,58.09,708.35,3173.82,3552.31,559.6,452.01,537.13,469.27,407.63,542.83,561.03,456.4,1656.12,4853.92,1616.42,2486.41,4107.91,53.48,68.83,78.52,48.67,62.91,236.14,200.68,292.26,247.51,285.67,2.63,1.9,0.73,0.39,3.83,0.43,2.21,1.52,2.97,3.41,38.66,42.78,32.41,72.13,59.05,25.55,99.86,27.39,10.59,49.5,21.11,19.52,24.03,8.69,13.49
2025/6/10 0:55,93.81,48.9,851.05,3554.18,1346.92,392.46,411.2,385.67,537.85,535.95,382.32,446.97,553.69,3037.55,5241.93,2931.26,3995.96,3268.89,61.14,78.64,78.46,64.05,59.22,227.52,250.11,247.64,259.21,250.21,2.49,0.82,2.51,1.92,3.89,4.14,3.73,1.48,2.12,4.37,57.21,56.1,18.67,36.69,88.6,72.13,47.56,19.55,92.82,96.34,20.9,21.97,22.86,12.51,7.13
2025/6/10 0:55,86.53,105.29,2767.96,3340.54,4442.73,518.58,530.69,410.49,405.78,569.41,538.16,525.05,394.94,4833.52,2719.63,4904.75,4471.99,2857.34,63.35,59.46,72.39,79.94,67.38,235.99,289.32,228.5,240.61,283.34,0.41,4.65,1.81,3.74,3.71,1.91,4.59,2.48,3.3,0.23,36.58,15.97,20.39,12.98,18.12,98.34,50.01,50.96,22.56,79.84,7.57,12.02,26.97,5.44,9.05
2025/6/10 0:55,44.14,104.27,995.78,3746.05,1992.87,411.81,558.85,515.19,473.66,521.83,461.24,421.48,557.69,1839.03,3871.13,4885.54,3570.47,2174.44,69.46,72.95,45.55,47.63,50.11,233.64,256.46,268.85,294.81,240,2.55,1.23,4.95,3.29,0.26,3.39,3.62,2.77,1.47,2.91,45.25,95.85,97.17,88.25,17.68,33.41,24.95,64.24,61.55,51.27,7.5,18.52,25.89,11.5,13.52
2025/6/10 0:55,43.28,73.73,2765.7,3418.85,626.08,469.84,385.97,484.24,421.55,397.45,534.53,451.28,424.44,5463.52,4405.95,2026.67,5289.43,3975.56,48.58,47.31,70.3,61.94,54.34,208.59,242.16,245.13,252.15,295.98,4.77,4.01,0.21,2.06,2.5,3.69,1.32,3.35,4.04,1.92,47.34,46.51,95.14,29.87,54.7,59.79,71.47,54.62,58.78,26.34,8,14.52,22.36,14.23,22.69
2025/6/10 0:55,88.17,68.06,2804.83,1183.6,3086.29,472.27,453.76,554.6,401.82,407.33,484.61,420.46,432.02,4926.85,3149.9,5229.14,2823.14,2263.33,63.98,54.55,61.1,67.37,45.85,211.22,254.05,277.87,218.67,278.35,4.89,2.12,4.9,4.4,4.14,1.06,1.12,4.21,4.73,1.15,72.89,18.54,65.19,96.91,30.02,16.14,46.87,17.52,47.99,98.35,9.28,29,14.2,5.29,24.2
2025/6/10 0:55,102.03,42.26,1935.48,2354.33,646.97,556.59,464.59,566.53,561.57,525.09,500.12,423.41,541.36,4881.55,1654.12,4009.2,5137.06,2494.42,76.68,59.27,66.79,73.82,59.94,247.31,219.18,293.79,214.72,232.68,4.31,0.27,2.9,1.18,1.26,1.44,1.13,0.14,4.7,0.27,62.79,95.9,58.38,52.95,75.91,88.11,35.89,83.46,19.36,73.21,9.39,22.3,18.93,13.45,13.2
2025/6/10 0:55,50.99,103.4,4016.11,1522.42,2409.25,383.89,477.01,480.31,454.14,459.55,560.25,397.58,476.84,3148.64,4234.35,4935.53,2276.05,3533.93,67.53,61.57,68.78,79.9,76.9,250.82,229.25,262.51,264.07,290.96,2.72,3.24,3.19,4.23,0.26,4.75,1.63,3.77,4.18,0.1,38.49,38.21,80.9,47.66,62.26,26.66,36.5,79.79,97.46,79.48,12.22,14.78,9.12,29.08,7.91
2025/6/10 0:55,104.39,78.59,1423.16,3574.76,759.43,395.82,556.87,540.5,520.44,525.61,539.07,392.85,523.34,5388.79,4402.05,5042.93,4437.65,3933.17,58.97,77.01,67.59,53.77,68.9,292.47,273.4,286.97,248.02,264.78,0.11,2.57,3.05,0.54,1.39,2.42,3.56,3.59,4.79,1.03,44.51,92.39,24.96,96.22,48.22,46.74,64.16,93.82,98.73,76.83,9.16,25.46,7.07,27.13,9.36
2025/6/10 0:55,47.53,65.89,3192.95,2392.13,808.4,496.53,427.08,538.94,420.52,547.75,423.96,428.46,443.41,4973.52,4859.41,2307.47,1506.4,5241.4,52.35,78.59,61.12,48.15,74.86,208.81,248.04,256.51,223.15,262.25,0.86,1.51,1.49,4.76,2.6,1.65,1.86,3.99,1.58,4.63,61.52,55.68,67.15,26.31,54.72,87.68,17,61.05,38.87,60.69,24.88,5.48,6.98,17.38,14.56
2025/6/10 0:55,62.04,44.28,807.62,3826.57,3867.19,514.79,473.65,418,490.84,518.15,506.12,503.52,402.13,4787.35,1616.83,4729.4,2402.63,1557.85,46.43,78.05,69.91,74.46,62.48,284.2,284.11,297.6,266.89,275.74,0.74,4.93,0.57,4.54,4.5,0.61,1.31,4.84,2.91,1.84,73.6,19.29,65.47,55.71,69.96,35.52,60.88,70.36,63.34,33.17,29.43,11.18,23.93,25.52,10.96
2025/6/10 0:55,41.06,66.49,1619.91,1036.2,3292.02,438.3,404.48,434.17,487.55,382.13,541.71,400.24,489.67,4911.18,2468.63,5000.51,2492.8,3765.47,59.11,75.78,46.78,75.17,78.26,226.29,263.48,293.6,203.52,217.98,0.8,2.47,2.25,1.4,2.59,1.89,4.31,4.27,2.56,0.63,89.79,54.49,76.25,96.97,84.1,99.04,71.57,50.19,43.87,12.57,9.15,22.64,22.67,17.74,28.13
2025/6/10 0:55,53.52,69.48,4082.38,738.46,3345.05,536.57,466.38,488.64,415.75,550.03,536.27,516.39,490.97,5201.27,2296.98,2877.97,1999.89,3253.2,60.16,57.88,63.65,57.14,69.24,276.16,292.64,265.97,296.1,259.2,1.08,3.2,3.8,4.23,0.9,2.26,2.14,3.25,3.65,0.28,55.03,42.22,85.54,62.65,38.89,51.68,86.78,58.08,59.84,75.33,13.44,13.1,18.91,22.82,5.89
2025/6/10 0:55,101.07,62.52,3101.65,3944.15,1798.91,382.21,508.07,380.48,436.05,388.97,453.13,411.46,434.49,4982.71,2376.99,2340.74,2846.71,4842.46,75.65,55.06,72.62,70.47,59.48,208.12,291.67,237.14,299.22,284.78,1.66,2.01,1.56,0.92,1.67,0.47,3.14,2.54,4.76,3.6,88.46,72.53,30.11,67,41.25,30.55,57.2,22.44,38.6,60.66,8.26,26.12,24.32,13.73,11.53
2025/6/10 0:56,50.99,82.91,4219.4,2333.87,1131.38,566.5,506.19,527.54,389.96,423.64,519.12,541.01,534.67,3981.09,3623.55,4260.92,4987.83,2925.93,71.86,64.01,65.91,64.5,65.08,278.18,240.1,291.81,205.93,238.35,4.24,1.34,0.31,1.25,2.23,3.18,4.01,3.68,0.52,2.18,35.93,42.09,33.72,71.1,61.4,30.26,29.03,53.92,81.32,76.61,15.83,21.6,25.06,11.64,18.82
2025/6/10 0:56,101.47,73.35,1640.77,2416.09,763.16,390.99,461.36,525.48,494.58,506.08,532.07,516.03,498.48,5405.02,3262.53,3279.63,4638.89,3021.53,79.06,66.3,65.78,67.03,65.43,204.12,255.08,215.48,215.21,289.41,1.63,2.24,3.69,1.81,0.64,2.49,2.89,0.4,3.76,0.28,89.99,81.77,86.24,94.35,94.5,31.27,67.32,56.78,30.81,86.53,27.34,6.12,29.13,8.93,21.4
2025/6/10 0:56,51.37,73.11,839.92,2689.16,3638.8,495.3,545.51,477.35,387,410.87,524.75,539.63,518.73,2495.66,5347.34,2378.3,4631.78,4866.81,46.19,78.92,53.04,72.97,73.11,285.64,232.11,291.1,232.73,208.75,2.98,4.12,2.47,2.06,2.98,3.82,1.87,3.9,2.61,4.5,17.6,55.92,58.09,48.44,55.62,98.2,33.9,75.46,92.75,60.01,9.83,19.43,20.77,9.17,10.02
2025/6/10 0:56,77.3,66.9,1659.66,3109.35,1293.51,442.56,394.13,463.83,537.74,486.82,442.97,516.24,468.42,2572.17,2196.14,2247.39,2119.67,2688.35,77.95,66.28,50.98,63.63,45.17,233.41,282.47,203.41,268.03,266.64,2.72,2.35,1.6,1.55,2.69,4.87,3.43,4.11,0.21,4.33,22.43,74.77,45.81,50.5,68.47,70.14,37.59,76.96,73.01,30.16,8.12,13.15,18.35,18.78,21.44
2025/6/10 0:56,43.89,51.06,2223.26,1307.91,561.71,528.67,515.21,481.06,438.06,437.26,551.37,465.61,526.74,3678.76,3197.38,5410.59,3957.13,4393.97,49.7,53.38,58.59,75.36,45.57,221.36,290.62,268.49,206.88,295.93,4.02,3.79,2.47,4.22,4.54,4.73,0.4,1.82,4.03,2.59,29.71,85.67,77.89,42.64,27.81,30.79,40.93,51.44,47.7,87.45,14.88,12.51,12.63,11.26,14.63
2025/6/10 0:56,101.67,79.32,2422.14,2985.17,1276.87,468.25,481,504.99,516.84,460.13,438.27,443.97,467.17,3962.55,1637.99,2179.57,2533.44,5437.38,77,73.92,54.68,71.64,66.71,254.69,274.09,200.63,253.92,289.38,3.25,4.86,3.74,0.67,1.54,3.51,4.06,2.71,4.2,2.29,63.35,59.92,11.47,26.51,88.09,24.28,70.32,36.78,19.22,38.29,22.55,18.1,7.07,11.12,19.91
2025/6/10 0:56,97.69,44.98,3280.1,4376.24,2647.48,503.88,384.68,485.96,392.32,547.24,551.79,485.74,389.67,5200.6,3855.48,3357.36,2595.93,5468.5,51.61,50.74,45.02,53.79,70.86,298.75,210.29,257.87,260.19,233.72,2.51,0.44,0.61,1.37,2.03,3.36,1.07,0.94,3.11,0.16,51.45,71.45,47.08,93.12,34.11,37.17,22.32,47.68,10.08,89.64,11.8,11.98,26.74,9.09,15.79
2025/6/10 0:56,83.22,76.54,3131.34,1058.51,1006.51,397.15,544.21,401.04,508.86,420.91,526.52,426.33,448.76,3915.43,2234.28,4130.81,4438,5176.16,58.6,57.83,55.55,54.72,54.29,286.24,267.19,253.95,206.62,222.46,1.1,0.6,3.87,2.64,0.14,1.15,1.29,4.48,0.85,4.26,39.01,58.03,79.83,24.9,74.52,20.97,70.25,24.17,46.19,62.17,6.72,26.62,21.88,27.66,17.66
2025/6/10 0:56,53.16,61.19,1442.33,2385.5,3985.69,452.78,424.81,556.91,384.16,529.58,529.67,469.94,414.34,2339.2,1509.34,2759.92,2567.13,5369.63,47.29,60.51,56.71,56.99,66.48,234.77,210.92,239.34,294.41,297.8,4.53,1.18,3.53,0.19,0.4,0.79,0.33,0.28,3.24,0.66,75.72,53.21,79.3,72.76,28.02,32.79,52.88,58.53,41.29,34.65,24.34,27.73,24.62,21.17,29.91
2025/6/10 0:56,89.28,97.57,1379.65,511.77,2868.3,443.67,511.16,560.3,442.23,511.57,426.05,465.45,402.33,2872.26,4897.95,3701.65,2592.5,3301.94,48.65,63.48,46.77,58.9,68.59,245.21,247.95,296.72,275.41,217.67,3.54,3.49,0.98,0.59,2.56,0.13,0.79,0.52,2.31,2.14,87.95,34.63,29.99,15.87,23.15,41.68,32.03,97.13,28.56,66.95,25.59,13.5,15.84,25.86,27.25
2025/6/10 0:56,90.43,89.26,1876.1,3714.67,3639.37,504.27,440.35,440.11,434.66,517.81,462.91,549.63,504.35,1845.07,3867.04,4690.49,4825.28,3492.26,70.2,61.06,49.89,71.25,72.85,225.44,257.81,242.4,290.74,244.74,3.21,1.84,0.7,3.45,4.14,0.37,0.31,1.78,2.39,0.64,52.03,30.14,19.18,10,47.33,52.51,63.27,49.28,91.84,31.59,11,6.01,9.74,28.59,5.69
2025/6/10 0:56,41.77,73.07,1347.33,2598.91,2366.05,418.88,467.08,522.48,424.29,528.22,400.69,491.2,435.61,2633.46,4411.87,4781.28,1662.39,2735.51,61.5,55.89,56.35,58.47,56.2,203.4,216.61,290.19,263.08,243.31,3.09,1.05,2.74,2.82,0.67,2.48,2.25,3.13,4.92,0.14,58.39,74.99,61.43,21.5,39.25,89.11,71.1,23.74,59.83,30.07,12.13,25.04,15.67,14.82,18.94
2025/6/10 0:56,80.74,42.34,1190.7,2822.38,775.61,482.28,428.37,509.43,402.68,458.83,451.96,472.18,561.8,1526.03,2008.99,4153,4445.75,2974.9,56.73,74.99,47.59,64.29,64.72,263.96,280.24,295.85,280.45,286.04,4.73,1.39,4.42,1.97,2.1,3.01,2.19,0.96,0.69,3.79,90.33,89.08,25.98,59.25,90.84,31.68,99.84,70.01,36.98,33.8,5.69,22,25.91,13.25,20.52
2025/6/10 0:56,77.37,67.26,4448.85,3755.45,1331.08,469.8,411.59,438.58,484.08,394.5,386.39,459.82,554.21,4624.45,1901.87,2556.34,4538.8,4816.2,60.54,70,53.83,47.1,47.17,240.65,269.89,223.91,251.46,207.56,3.21,0.27,4.1,3.62,1.44,3.61,3.19,4.33,3.36,1.49,78.92,97.39,57.73,68.52,38.13,35.29,62.7,71.16,33.73,74.69,8.95,16.12,18.19,13.76,7.74
2025/6/10 0:56,82.77,54.49,4092.21,2063.64,3327.85,473.51,410.82,534.43,502.61,423.98,497.05,426.02,428.37,5130.96,5174.3,1978.87,4988.18,2528.86,49.19,68.95,71.29,52.54,64.43,264.58,241.7,247.53,242.53,222.5,4.63,3.1,0.95,1.47,1.85,2.66,4.21,1.71,1.86,3.44,94.92,74.59,26.52,97.46,76.26,83.06,56.87,83.19,21.7,38.34,20.32,21.78,26.17,18.55,9.91
2025/6/10 0:56,51.7,53.79,4298.01,1989.03,2669.7,514.39,452.26,551.38,420.11,410.99,387.48,458.14,448.77,4572.6,3314.31,4016.55,3657.25,1886.98,53.24,77.04,56.49,55.6,59.49,282.65,239.19,220.5,260.67,239.99,2.88,2.39,3.6,0.94,3.06,2.81,0.22,2.71,4.69,2.9,20.55,97.07,84.31,56.33,67.81,83.34,46.26,69.43,72.28,41.88,6.96,5.43,14.46,15.44,24.78
2025/6/10 0:56,91.81,108.23,1427.93,3139.91,4470.96,444.95,501.42,481.35,413.33,404.18,406.17,465.42,493.86,2622.44,2354.13,1794.38,2425.36,4220.06,46.07,71.66,59.9,71.62,51.48,277.72,216.58,269.81,211,200.42,3.36,0.67,4.02,2.85,4.12,0.2,3.26,0.29,4.01,4.17,85.58,63.52,99.64,58.85,20.63,90.41,21.74,82.05,74.93,56.07,21.39,6.72,13.42,14.97,25.46
2025/6/10 0:56,87.76,42.36,3561.22,3403.44,2345.6,433.28,449.87,432.93,433.63,450.88,529.48,564.98,522.39,1785.65,4754.16,3446.73,1763.14,4252.89,63.78,79.44,69.39,58.28,65.6,208.92,220.6,255.88,265.24,259.73,1.2,2.01,2.45,3.48,2.67,1.62,3.08,3.44,0.56,2.58,32.08,43.15,67.22,71.37,22.98,74.6,55.86,41.73,29.94,86.3,13.96,28.37,9.07,6.68,20.28
2025/6/10 0:56,58.23,93.04,2111.35,2748.51,2899.7,567.27,538.82,502.41,443.21,481.31,393.58,460.23,477.01,1928.48,2810.85,3615.94,5213.38,3538,53.96,57.88,58.33,56.21,54.18,266.87,275.28,215.59,293.03,225.67,1.09,2.79,2.19,3.05,4.54,2.85,3.61,2.06,0.85,1.92,43.7,96.29,63.93,94.28,38.42,25.72,11.9,90.41,14.83,87.9,20.71,17.4,10.91,23.45,5.48
2025/6/10 0:56,62.63,61.21,1930.04,4161.49,3697.57,531.61,543.07,417.19,383.17,535.96,409.53,540.99,493.94,3572.27,3136.81,2625.98,3421.6,4370.04,47.08,55.97,52.01,57.38,62.27,259.96,250.56,200.56,215.14,224.4,0.85,1.87,2.1,3.58,1.76,0.75,3.59,4.83,3.99,2.79,31.43,90.16,25.94,33.51,22.59,18.33,94.69,53.55,33.44,68.66,7.52,19.48,6.95,27.26,9.44
2025/6/10 0:56,97.97,97.22,2515.44,3185.62,1287.88,425.53,396,471.64,459.13,522.22,403.7,503.45,520.87,2340.46,4433.68,4403.31,1870.01,5262.39,47.99,79.25,46.02,76.08,72.38,245.51,236.18,255.45,242.1,252.75,4.93,1.35,3.12,4.33,4.56,2.85,0.16,2.12,4.99,3.18,46,56.26,46.54,32.36,11.09,23.26,45.54,38.76,15.97,32.59,23.34,20.69,29.73,8.3,23.9
2025/6/10 0:56,77.17,49.18,1460.53,2934.98,2233.99,439.28,411.05,386.95,485.48,522.47,399.54,536.26,500.36,3094.07,1632.11,4312.44,4722.7,4164.52,62.17,58.46,66.6,50.9,45.43,268.8,229.91,226.64,251.15,244.34,3.43,2.9,2.99,3.24,1.85,0.86,0.22,0.33,1.42,1.58,59.64,14.67,16.68,38.76,84.34,19.58,71.39,76.25,74.05,28.28,15.24,25.64,19.63,18.83,10.3
2025/6/10 0:56,108.98,89.65,944.47,2140.53,3518.61,512.63,480.57,533.97,408.32,505.02,454.25,505.03,562.32,5012.41,4014.91,2170.77,4727.76,5336.73,60.45,54.04,49.7,63.81,54.71,292.77,228.39,201.21,243.7,263.14,5,3.79,0.73,1.44,1.39,0.87,5,2.6,2.76,4.95,37.43,78.7,93.77,80.33,24.52,33.29,22.09,93.75,61.37,66.51,27.53,24.06,13.6,6.22,19.69
2025/6/10 0:56,79.5,49.71,2969.27,1124.47,3891.97,494.92,553.68,506.65,521.21,508.49,564.96,439.16,533.33,3115.17,3753.7,4247.11,3576.94,2870.69,52.46,76.71,62.25,73.42,70.77,293.36,274.41,219.62,297.89,299.01,4.43,4.53,3.85,3.58,4.77,4.77,5,4.2,4.66,1.36,55.95,71.77,82.18,49.23,68.63,67.4,52.84,86.91,75.83,75.42,21.21,19.89,25.17,12.66,21.87
2025/6/10 0:56,68.25,108.8,4258.88,1618.82,1864.34,452.33,416.28,409.99,389.9,382.83,409.56,380.92,401.23,1610.6,4840.34,4095.74,1909.8,4181.57,74.69,55.31,64.38,62.84,71.23,298.15,290.47,286.7,294.39,225.99,0.26,1.43,0.34,4.32,4.03,0.88,2.34,3.58,1.14,2.78,30.74,14.58,38.22,13.96,78.33,27.38,63.48,70.73,67.23,25.89,29.73,13.71,18.85,21.32,10.85
2025/6/10 0:56,57.72,101.46,1217.45,2515.19,2757.06,415.97,403.22,516.1,389.27,521.72,413.4,479.8,423.41,4637.4,2831.65,2705.23,2160.16,3193.89,45.17,57.57,61.4,72.37,47.79,282.85,271.55,220.64,241.51,264.25,1.82,2.84,0.19,4.25,4.64,3.25,0.38,4.03,1.69,0.69,76.79,21.67,55.28,97.82,63.82,33.49,17.76,91.81,54.33,20.82,19.56,25.41,15.44,29.57,16.83
2025/6/10 0:56,49.84,78.49,1816.91,4444.46,876.93,520.22,478.79,527.7,548.18,569.47,540.99,439.83,551.08,3510.68,1669.04,2312.19,4752.63,2246.04,60.46,76.19,70.13,65.13,53.92,215.64,211.18,209.69,213.1,293.98,4.99,3.25,3.21,0.35,2.86,4.58,2.86,1.11,2.43,2.52,31.61,38.76,60.62,95.89,87.04,37.63,31.42,30.35,70.16,25.42,26.66,27.98,9.23,29.01,23.73
2025/6/10 0:56,42.53,59.75,2489.47,4476.65,3847.62,500.32,408.2,504.98,442.7,549.32,434.05,485.59,448.02,2387.45,4508.12,3246.59,5081.17,4858.41,56.5,68.91,51.71,52.56,50.94,274.47,285.17,224.04,267.19,279.46,2.23,4.39,3.05,3.33,3.08,0.52,1.41,2.96,4.2,2.05,63.36,97.97,14.6,92.39,87.11,64.08,71.61,30.67,37.09,42.8,12.52,19.67,22.63,13.77,6.04
2025/6/10 0:56,80.63,83.33,1828.96,1495.84,4018.97,395.34,521.17,440.39,554.74,456.96,432.28,547.41,563.05,2654.81,2649.73,5411.57,2843.36,4883.96,69.79,70.91,59.96,74.89,59.02,204.26,228.73,215.58,274.43,299.27,1.91,0.2,3.24,3.84,2.92,1.93,3.29,4.73,0.9,2.12,84.37,57.74,15.69,74.19,37.82,17.02,11.37,11.87,85.92,35.34,8.85,25.36,14.38,16.32,11.01
2025/6/10 0:56,76.76,86.19,3899.35,1412.42,2790.21,557.38,460.1,517.86,396.5,380.84,426.1,449.6,482.14,2837.56,4249.3,1577.24,3227.83,3304.82,46.68,66.13,58.72,60.15,60.04,277.84,232.12,289.26,247.72,256.01,0.63,4.76,2.29,4.04,2.94,3.86,2.18,1.12,3.33,0.86,20.24,31.23,93.47,91.29,32.05,57.16,85.26,64.51,99.84,81.06,27.66,28.68,23.67,14.94,15.43
2025/6/10 0:56,80.22,87.49,2124.81,3215.2,4263.94,395.71,394.19,496.72,451.36,440.28,515.8,535.05,496.17,1765.34,4628.87,3107.16,3909.23,4876.87,73.02,70,47.57,79.47,51.05,225.37,233.54,282.92,204.9,221.16,0.79,0.49,0.89,0.96,0.39,2.72,4.96,4.1,2.2,0.81,19.36,66.96,87.6,75.6,94.64,64.72,34.23,91.79,51.22,31.09,29.09,22.54,24.36,7.7,20.44
2025/6/10 0:56,78.9,60.21,974.57,504.44,2097.55,521.45,547.68,454.56,496.19,566.1,512.35,517.02,457.58,3509.31,4938.53,2304.64,3494.91,3262.35,53.57,79.7,60.86,60.44,73.16,277.96,217.88,226.53,252.7,279.76,0.91,1.25,1.08,4.64,4.34,3.57,2.5,4.4,0.29,4.35,33.81,83.69,88.84,85.77,40.35,67.78,14.79,76.19,53.45,85.07,29.72,21.14,15.36,9.39,11.76
2025/6/10 0:56,62.62,107.8,3877.73,2305.82,1217.25,529.64,510.77,427.53,485.06,482.2,423.65,434.49,391.03,3296.71,2085.94,4557.11,5446.68,2180.18,56.57,49.33,50.72,53.91,74.03,215.01,235.6,216.71,205.94,262.02,0.38,1.51,1.75,3.37,3.5,0.97,4.24,4.43,4.29,2.27,47.72,91.54,85.08,56.76,28.08,68.61,28.48,45.65,45.68,11.38,29.05,7.07,7.61,19.45,26.37
2025/6/10 0:56,66.67,54.84,3124.04,2770.8,1198.66,520.54,540.74,550.81,391.1,430.35,495.87,550.05,511.63,1907.8,3692.62,4688.55,1627.07,3640.28,60.19,53.62,57.47,45.5,67.75,255.86,222.06,272.3,235.14,259.85,1.5,0.48,3.51,1.25,1.87,1.58,0.84,4.21,2.58,1.27,22.99,46.77,87.62,71.86,57.69,65.72,85.79,21.31,11.51,79.83,24.19,17.26,29.76,11.29,14.02
2025/6/10 0:56,100.56,86.28,4318.13,884.02,3556.4,533.31,560.38,429.52,525.87,421.34,422.9,510.77,488.69,4322.52,2788.39,2069.66,2511.54,3672.72,70.79,72.88,60.67,49.39,72.38,258.86,229.03,299.58,290.46,269.25,4.03,2.29,4.2,0.47,0.53,2.29,0.14,1.48,2.79,1.25,98.5,97.96,62.16,59.59,90.89,46.97,76.42,73.46,88.23,45.16,13.67,7.27,6.08,21.91,6.58
2025/6/10 0:56,83.27,107.42,1953.58,4401.45,2098.96,430.38,538.77,443.59,480.88,544.68,538.74,425.08,549.81,1716.16,2486.23,3405.76,1841.28,3189.05,60.25,58.21,69.98,66.2,64.39,206.8,275.9,280.92,269.22,296.5,4.29,3.99,3.84,2.76,3.18,4.7,4.52,2.53,1.71,2.72,76.63,69.49,31.33,74.35,50.45,60.13,75.62,38.58,19.4,62.47,7.68,16.43,7.8,8.07,22.65
2025/6/10 0:56,69.82,86.28,1788.25,1057.92,3602.34,456.87,396.61,537.85,501.1,548.11,392.31,399.1,476.28,2505.19,4453.79,3175.16,3909.39,5172.57,51.29,65.12,65.29,47.14,67,225.89,288.23,203.82,271.34,279.78,1.55,1.67,3.97,3.27,0.69,4.67,3.32,2.07,2.22,1.22,43.08,95.42,55.84,55.12,12.52,60.12,47.82,48.28,92.55,95.43,27.83,29.85,28.93,18.96,19.79
2025/6/10 0:56,48.86,104.41,2810.5,3346.42,716.27,423.44,534.85,476.5,442.51,460.69,524.94,552.61,421.69,1933.98,3046.34,3615.86,2728.86,4779.84,63.29,69.27,58.58,46.13,45.37,217.33,237.54,241.07,296.3,237.13,1.17,1.92,4.92,2.42,2.18,2.32,4.33,2.75,3.32,3.93,45.19,40.05,58.12,50.32,63.34,69.62,76.09,34.75,18.16,68.14,20.37,13.67,20.1,7.2,10.92
2025/6/10 0:56,65.39,50.2,3000.99,673.53,4299.51,551.7,506.4,556.86,485.76,460.65,536.57,460.26,535.26,2489.36,4451.84,4679.38,4893.54,4520.06,46.96,55.17,67.7,73.29,49.47,208.71,264.17,278.84,279.63,254.48,3.93,2.93,3.15,0.8,0.71,4.29,2.43,2.19,4.53,3.68,93.04,62.62,66.4,97.6,13.89,31.05,52.41,18.48,58.71,97.2,24.72,7.2,16.33,18.02,29.97
2025/6/10 0:56,68.6,44.47,3647.23,4360.81,669.8,555.43,425.69,516.87,486.07,386.25,567.72,556.91,480.79,4497.27,3345.42,5409.19,3707.45,5475.59,65.15,53.37,60.03,78.12,47.43,241.23,295,229.85,293.93,271.37,1.34,0.36,3.43,0.29,4.49,2.34,3.38,1.53,0.5,0.47,79.06,12.48,96.74,73.92,31.01,33.33,11.24,18.12,70.23,88.23,13.85,21.82,27.75,8.16,29.82
2025/6/10 0:56,41.25,44.59,1915.85,1979.36,4463.68,480.07,467.47,483.47,516,381.39,461.36,387.25,469.97,1942.14,4151.34,1888.33,4812.91,5251.28,70.45,65.42,78.52,60.59,70.8,218.76,284.55,234.95,267.07,224.23,0.34,1.15,1.3,4.91,4.2,0.46,1.22,1.68,2.56,2.78,29.72,49.4,98.36,89.91,46.27,44.15,26.83,49.48,68.65,19.78,29.24,14.1,27.44,12.02,28.41
2025/6/10 0:56,81.29,81.75,1484.2,515.62,3150,569.47,478.75,534.51,490.18,413.99,494.96,494.34,538.83,5442.93,3122.19,4208.02,3896.67,2078.28,45.2,47.2,78.76,59.95,75.55,237.12,246.26,268.12,283.26,220.54,3.96,2.56,3,1.11,1.08,0.59,4.79,2.5,2.07,3.12,49.21,83.92,84.86,86.85,17.64,26.57,41.6,67.96,69.93,55.01,10.48,9.78,12.79,9.85,25.92
