,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2025/6/11 15:27,101.13,89.12,60.75,52.98,9648.63,8631.76,8524.51,1097.07,1163.14,1152.78,1170.98,1064.77,1185.11,1154.1,1092.18,1114.7,1174.74,502.27,604.79,471.14,593.74,456.23,491.29,482.42,450.77,454.91,584.35,36.8,37.29,37.89,36.79,24.17,308.88,237.88,259.74,239.19,318.51,95.17,103.46,102.32,104.5,108.96,1523.32,1533.49,1206.54,1443.24,1300.03,3834.03,2990.6,4183.16,783.98,2954.14,404.26,443.18,536.33,565.35,517.79,394.37,461.28,426.93,2398.11,3770.39,2279.39,4461.63,2241.27,80,69.51,51.14,55.01,75.59,244.99,224.27,257.81,284.22,206.55,2.62,1.52,2.52,1.57,2.95,1.83,1.59,1.51,1.4,4.88,80.22,62.21,41.08,55.15,46.86,90.23,20.07,99.13,35.4,60.52,26.98,24.42,27.78,29.77,14.41
2025/6/11 15:27,70.03,66.53,57.78,100.88,7872.03,8768.3,9410.03,1044.7,1126.47,1062.64,1211.49,1152.35,1200.6,1075.37,1127.35,1146.04,1174.9,518.4,605.06,452.2,489.41,518.67,564.13,466.41,542.67,609.83,508.55,20.58,36.16,31.93,33.3,39.25,228.34,306.04,200.65,202.33,261.99,104.57,95.73,95.24,106.06,98.09,1234.7,1167.6,1338.39,1586.84,1390.9,1585.92,2172.44,3646.94,3289.91,2600.06,484.68,554.72,383.6,440.35,418.05,380.05,513.49,398.01,3733.73,1583.22,3603.76,3743.86,3479.18,56.26,53.62,49.55,49.98,59.75,207.94,274.39,264.34,273.9,242.21,2.91,2.15,0.85,4.21,4.24,2.54,4.75,4.36,1.57,2.35,84.89,62.49,99.89,11.57,37.56,79.73,55.68,95.23,21.25,38.18,14.33,13.71,23.53,14.13,20.19
2025/6/11 15:27,81.46,41.76,109.28,91.58,9423.63,7807.12,9531.54,1119.33,1056.01,1145.14,1032.18,1044.02,1070.29,1088.69,1174.44,1218.71,1123.77,603.94,543.76,530.53,501.8,459.31,577.77,537.3,500.41,580.99,529.66,19.83,32.03,33.39,28.81,21.77,226.69,265.97,234.71,345.87,299.16,102.75,97.89,99.02,95.16,96.47,1274.12,1577.97,1195.11,1243.41,1323.75,3769.48,4272.82,4466.83,3419.22,1975.56,527.05,541.67,471.98,432.8,545.83,386.66,471.11,463.54,3438.03,4774.2,2161.16,4725.27,4724.64,68.14,76.4,66.1,62.25,60.86,261.87,275.89,232.43,285.3,257.37,1.26,1.5,3.79,4.99,4.97,4.97,1.89,2.07,3.45,2.6,32.19,88.41,99.56,34.18,97.7,61.88,41.61,82.86,71.37,78.61,15.5,21,12.24,15.25,9.71
2025/6/11 15:27,80.63,47.57,89.23,57.71,9787.85,9367.16,8009.75,1031.63,1117.62,1089.54,1041.88,1179.21,1144.93,1126.91,1121.48,1118.97,1053.25,467.27,532.36,462.79,597.34,524.18,514.08,483.64,594.66,570.17,534.95,39.64,36.95,20.91,36.76,33.24,368.04,318.15,356.76,277.42,313.54,109.2,106.15,102.62,99.87,98.23,1563.56,1560.01,1572.75,1377.34,1404.18,2376.24,2649.06,3888.43,511.39,758.77,536.68,502.49,539.46,542.83,407.8,490.56,438.54,508.46,2208.44,1519.04,2054.08,4327.09,3216.16,73.37,62.7,78.65,75.29,57.81,230.51,252.97,206.55,259.45,250.36,0.46,0.52,0.25,3.69,2.78,4.09,2.55,1.65,0.26,0.61,61.36,48.94,26.25,88.78,70.56,10.48,30.28,98.25,32.25,64.18,28.76,28.97,12.18,19.27,11.47
2025/6/11 15:27,48.5,64,67.67,67.04,7780.52,8428.85,8584.78,1055.62,1190.77,1156.1,1069.89,1064.88,1073,1134.38,1122.55,1109.36,1134.57,479.09,534.14,457.04,614.64,535.46,488.73,593.84,494.3,514.76,539.25,19.92,27.07,24.05,29.99,32.94,191.1,215.87,281.59,252.9,314.8,105.99,98.59,100.37,100.48,103.7,1439.05,1526.08,1230.85,1385.64,1444.5,1396.07,2064.06,1174.65,2244.3,2067.6,455.75,530.7,450.79,459.44,547.62,425.93,520.21,382.96,2592.94,4878.78,4780.63,2775.54,2616.05,45.21,63.25,62.75,74.66,64.92,243.48,280.56,203.12,217.05,212.69,4.98,2.72,0.43,5,2.57,1.72,2.07,0.77,0.89,3.84,26.13,16.14,59.29,37.67,51.48,22.99,89.88,97.24,37.88,28.3,28.55,22.72,11.27,26.3,25.54
2025/6/11 15:27,50.3,97.76,68.98,77.79,8911.06,8069.35,8642.32,1095.5,1184.11,1031.38,1060.28,1140.66,1106.75,1167.4,1205.17,1217.43,1048.96,555.93,556.31,529.13,617.27,472.31,524.91,573.78,616.25,555.13,576.08,32.8,22,37.46,19.9,26.18,208.58,206.38,347.7,376.25,211.55,108.98,95.3,100.2,103.44,95.25,1510.36,1488.69,1219.36,1292.2,1540.91,1799.15,3135.5,4186.89,1699.07,595.63,464.57,515.14,504.7,419.17,422.09,420,553.59,558.01,3844.61,3945.33,4958.39,5100.65,1958.16,50.43,77.91,47.16,55.72,48.78,235.04,271.19,256.76,244.57,231.53,0.66,4.39,4.66,2.11,2.67,2.24,4.45,2.96,0.94,2.09,16.38,27.25,81.15,92.43,80.6,90.07,98.37,92.32,31.16,15.04,21.57,13.81,25.81,11.24,29.66
2025/6/11 15:27,99.13,76.89,69.56,70.78,9010.03,7685.43,7929.09,1182.07,1183.5,1143.95,1119.38,1094.3,1036.57,1082.12,1083.72,1218.3,1167.79,493.09,451.65,464.88,558.31,511.94,582.49,485.99,539.23,585.39,540.62,32.28,35.08,29.54,20.21,38.17,355.93,299.36,376.3,303.42,254.41,97.19,107.77,102.71,100.42,100.67,1200.01,1599.59,1422.99,1464.8,1401.62,3086.02,4490.92,947.22,1554.92,1020.34,455.23,381.31,411.83,398.93,465.07,458.14,388.7,471.22,4589.05,4491.62,3726.3,3506.61,2852.54,50.63,52.67,54.82,56.07,62.08,258.43,278.02,285.43,242.56,203.22,2.35,2.68,0.55,0.15,4.49,1.21,2.58,4.95,2.64,1.08,79.66,80.52,88.94,37.74,24.84,90.53,63.35,50.63,22.96,31.52,6.14,27.64,14.52,7.2,25.57
2025/6/11 15:27,60.22,60.14,93.85,45.16,8741.62,9012.07,8980.87,1088.53,1048.04,1056.45,1055.7,1115.48,1107.25,1215.45,1150.8,1055.56,1123.83,577.96,457.79,606.48,617.14,590.77,567.01,602.34,534.33,466.25,571.01,36.97,23.58,25.33,29.5,20.21,358.19,224.59,217.21,376.08,313.88,96.93,104.64,104.28,102.23,100.11,1303.02,1151.41,1169.37,1159.48,1272.35,1969.54,1423.61,2235.92,2413.16,1163.27,445.32,415.11,386.74,494.65,503.64,429.52,538.64,515.56,4198.23,2037.38,4271.65,4135.79,2525.4,57.08,78.25,59.32,71.56,79.73,205.66,228.29,285.78,279.87,279.43,3.62,2.1,3.2,1.13,1.78,2.99,3.73,3.36,5,0.23,72.75,85.42,53.04,66,88.54,20.05,56.74,90.13,70.87,59.22,12.26,14.38,8.57,11.65,20.96
2025/6/11 15:27,54.64,62.04,62.89,104.73,8585.77,8807.19,9189.37,1069.2,1187.42,1181.66,1203.71,1077.12,1105.99,1083.51,1216.59,1156.22,1170.08,531.74,492.32,615.03,553.11,617.92,465.27,565.04,501.07,502.27,497.94,22.97,37.22,23.87,37.23,25.13,206.8,366.66,272.09,374.65,268.23,101.91,100.44,95.04,100.57,96.55,1283.95,1143.35,1536,1128.64,1172.76,2320.27,3811.57,1087.53,2808.91,3576.7,496.68,502.59,516.68,439.49,422.25,433.59,471.98,444.36,5163,4815.2,3259.78,2433.35,3879.09,45.79,58.15,71.44,67.13,53.06,201.17,290.14,232.1,286.84,274.59,4.02,3.85,1.5,3.84,3.68,0.6,4.07,0.77,3.93,1.86,22.6,46.93,80.49,64.55,11.87,75.43,60.98,86.02,29.12,13.98,18.64,14.81,9.2,27.54,21.49
2025/6/11 15:27,92.54,106.13,54.93,57.64,8622.03,7999.59,9427.33,1177.39,1131.9,1042.9,1046.49,1185.91,1034.36,1080.05,1032.18,1178.72,1106.35,470.11,476.75,473.11,489.35,519.32,553.35,613.01,484.94,580.13,594.1,31.83,34.36,35.64,24.16,15.07,318.43,341.15,309.99,317.25,302.82,104.61,95.38,101.96,101.88,96.1,1382.45,1372.51,1228.41,1167.59,1171.05,3334.17,4089.92,4190.7,2717.6,2368.55,512.63,527.48,380.76,514.56,535.48,409.71,553.85,536.89,1882.86,3607.45,3825.06,4295.39,2876.47,79.55,52.22,68.45,48.23,53.02,263.37,293.3,284.62,267.8,233.69,2.55,0.48,2.28,1.29,2.05,3.7,0.86,0.72,1.59,0.55,40.03,73.3,31.04,48.44,32.01,40.94,68.93,24.49,83.89,97.73,26.48,11.27,13.24,14.55,16.27
2025/6/11 15:27,86.41,60.04,109.29,48.87,8984.34,9712.07,8679.35,1198.47,1129.13,1166.57,1189.36,1063.87,1119.14,1184.77,1109.29,1047.37,1105.71,607.94,478.95,613.9,557.49,539.98,495.18,482.9,492.37,472.55,450.62,39.08,17.1,21.03,31.23,33,313.49,239.37,307.16,313.19,213.55,98.03,102.41,98.73,103.9,98.26,1468.01,1530.7,1252.02,1422.25,1204.41,1412.21,755.53,1023.03,829.32,1974.12,542.52,431.15,434.03,480.71,523.83,469.87,435.49,417.19,2721.84,3598.35,1890.99,3067.57,2748.86,52.03,78.54,71.02,50.33,64.07,234.55,247.41,269.45,255.2,255.75,4.14,0.2,4.01,4.67,3.35,1.37,3.24,1.59,3.74,2.83,36.42,81.07,61.32,28.06,24.36,19.36,32.21,55.65,49.62,15.85,29.92,27.13,7.46,16.02,13.37
2025/6/11 15:27,53.38,61.07,108.64,108.42,8411.94,9070.1,8016.39,1040.16,1204.43,1190.36,1210.27,1034.43,1216.91,1157.89,1167.3,1125.48,1085.71,614.72,615.94,473.37,504.47,541.24,457.39,522.96,485.85,580.96,590.13,18.92,21.22,34.11,24.37,18.55,350.64,254.43,306.03,225.5,185.81,105.3,96.6,96.64,98.47,108.53,1213.02,1350.09,1465.91,1592.85,1569.85,1642.4,1930.15,3443.16,4411.58,629.46,385.41,439.18,505.85,453.67,426.89,438.88,500.61,390.48,2509.88,3462.75,2701.46,4555,1940.3,59.13,58.87,79.3,59.94,50.25,225.33,250.56,284.04,287.33,298.72,3.81,1.26,4.99,0.17,2.86,1.98,4.4,2.04,2.8,3.62,52.53,36.63,67.51,18.16,55.7,14.34,29.81,97.71,96.02,83.89,10.08,22.17,14.97,5.56,17.79
2025/6/11 15:27,107.5,84.72,52.33,81.03,9218.35,8428.08,9218.49,1065.32,1070.46,1169.14,1097.06,1145.41,1034.48,1040.44,1117.19,1199.12,1109.24,479.81,540.4,598.83,544.69,572.82,514.31,580.13,537.42,589.16,544.82,23.43,26.41,28.16,17.96,39.93,211.57,225.03,367.42,258.75,196.86,108.6,99.16,109.64,96.91,98.38,1204.09,1218.22,1262.37,1382.53,1235.6,3393.12,2707.8,3745.77,2810.4,1108.47,385.07,527.59,438.92,394.25,523,413.29,455.9,501.66,4465.66,4074.31,3064.51,2281.86,4003.29,47.56,78.12,59.9,74.79,62.84,220.63,216.12,248.3,241.85,290.96,2.15,2.7,4.49,1.02,4.85,2.13,2.17,0.32,0.13,0.48,34.73,88.1,73.69,47.23,43.03,97.25,99.31,45.28,64.55,67.54,21.41,7.09,11.25,22.38,11.45
2025/6/11 15:27,79.32,65.7,65.92,61.73,8830.1,8573.85,9667,1056.02,1119.78,1131.84,1219.58,1042.93,1163.36,1212.39,1176.1,1193.4,1100.26,459.75,550.44,463.28,526.22,530.24,554.03,519.58,549.14,579.21,532.09,22.81,25.37,30.89,15.42,20.29,237.96,311.39,335.63,326.67,189.2,101.03,99.74,97.6,106.13,104.39,1173.7,1586.49,1540.6,1375.56,1217.85,3608.8,3970.79,3191.06,1717.42,3013.55,501.19,488.09,544.97,542.38,423.7,560.31,505.41,567.09,5279.42,3797.24,2543.9,4363.62,5378.17,76.2,48.7,62.49,50.34,66.93,267.38,269.71,231.78,244.98,237.01,1.52,3.81,2.79,3.48,0.69,4.77,2.31,2.38,2.44,1.59,23.7,76.9,64.74,17.83,86.02,92.72,77.71,94.9,13.51,20.44,13,17.56,9.44,8.16,28.23
2025/6/11 15:27,59.37,40.24,44.35,85.73,7532.29,8175.07,7913.66,1076.71,1195.97,1214.38,1068.43,1168.27,1145.31,1055.86,1139.16,1046.42,1207.56,480.35,476.16,514.46,616.74,527.38,459.89,474.63,602.9,571.37,459.02,32.03,21.63,25.54,36.96,29.97,190.72,306.47,204.06,227.75,202.91,98.07,106.84,106.74,100.63,103.18,1371.66,1144.63,1162.56,1375.22,1469.92,698.8,4356.35,2774.76,2490.36,627.52,383.16,464.18,417.89,421.21,422.13,431.53,484.89,430.03,3510.37,3885.63,4061.41,1951.2,4910.65,79.56,53.52,62.28,66.65,49.41,252.15,238.14,271.58,252.83,203.68,0.69,2.39,4.96,0.32,3.74,3.75,4.35,3.46,4.99,4.14,85.1,23.88,65.46,33.96,37.57,12.24,43.85,72.48,80.25,48.9,26.09,11.12,29.27,5.21,16.19
2025/6/11 15:27,50.41,60.13,46.08,69.68,7742.07,9545.01,9326.22,1057.62,1167.49,1049.76,1135.65,1139.19,1059.28,1184.25,1215.69,1200.69,1082.28,515.74,453.88,565.02,524.96,589.2,527.72,548.26,544.73,475.62,545.51,24.97,16.83,26.58,16.92,25.55,229.86,242.87,341.89,273.19,227.81,103.9,95.71,104.38,102.13,96.3,1502.76,1212.21,1391.87,1566.18,1181.41,3298.01,2245.77,3724.8,1615.63,3200.89,495.23,525.66,460.8,440.92,535.06,567.16,442.14,381.05,1934.93,1835.56,4404.8,3757.94,4406.27,76.82,48.51,74.45,48.85,57.14,255.48,200.01,261.54,271.5,220.09,4.43,2.34,2.81,4.59,1.72,2.69,1.73,2.49,0.3,4.56,43.94,40.18,38.32,93.34,93.32,63.66,47.9,44.07,75.42,88.21,7.55,14.14,8.31,10.28,9.15
2025/6/11 15:27,58.04,49,62.27,68.98,8133.24,9280.24,8276.82,1176.77,1132.22,1092.26,1121.05,1158.2,1063.27,1192.77,1078.97,1089.03,1068.16,596.05,557.9,452.69,608.52,609.97,466.85,493.73,509.62,604.13,561.49,27.35,27.28,38.9,38.95,16.86,339.07,360.07,182.51,189.97,259.68,97.19,98.36,102.27,101.16,95.1,1526.08,1155.05,1383.75,1556.54,1445.29,1363.15,1522.81,1977.47,1596.44,4374.83,519.55,500.12,382.56,440.76,402.58,458.65,551.75,531.43,3798.17,1677.37,1801.01,2905.62,2226.06,57.61,57.35,62.63,71.7,71.17,217.82,299.75,208.3,297.57,244.64,3.77,4.44,4.85,3.21,1.26,0.86,2.59,3.11,4.55,2.33,20.89,79.29,65.23,24.23,18.12,90.66,69.03,40.98,27.43,66.41,9.12,29.83,22.16,5.21,28.85
2025/6/11 15:27,65.31,63.57,105.27,47.83,9134.97,7983.57,9421.08,1046.94,1169.05,1217.72,1084.56,1084.03,1106.55,1093.45,1201.84,1059.77,1129.39,616.1,490.1,540.15,555.44,588.79,474.98,607.51,488.53,491.47,550.8,22.72,21.81,35.38,38.1,37.44,321.27,323.19,251.88,324.93,253.53,96.39,109.05,98.92,104.98,103.97,1485.3,1175.58,1453.76,1226.83,1141.65,1135.28,3845.57,3350.06,1388.34,630.02,417.08,521.84,421.15,479.52,495.98,478.48,564.85,519.87,1777.99,1975.83,5404.13,3980.59,5349.26,71.79,54.38,79.15,75.91,49.24,246.35,236.46,233.41,271.26,212.41,0.43,4.52,2.3,3.93,0.12,0.42,2.57,2.84,1.01,2.11,38.29,31.35,75.06,93.22,73.86,93.21,58.86,27.09,27.69,65.06,15.87,5.42,25.46,27.44,22.25
2025/6/11 15:27,96.13,102.35,56.29,69.5,8570.81,9698.5,8588.03,1195.69,1078.88,1070.44,1155.23,1167.14,1058.97,1032.1,1125.89,1110.33,1039.15,485.6,553.35,601.23,572.69,514.34,506.42,510.91,588.77,482.7,539.8,33.43,39.74,27.56,31.02,33.33,188.5,351.01,286.81,180.99,254.19,109.9,106.76,95.44,96.68,107.32,1493.69,1322.24,1108.54,1203.81,1289.98,1056.95,4473.95,2017.4,903.18,1424.92,420.11,462.62,438.83,396.88,561.79,554.98,517.56,569.81,2754.86,5478.99,2029.67,5338.33,3737.36,74.92,78.07,59.88,61.78,76.15,292.31,242.12,291.19,200.2,263.63,0.62,2.34,2.38,2.2,2.63,1.19,0.28,2.55,0.27,4.62,61.01,92.08,90.16,99.81,15.8,35.77,25.75,14.08,36.19,57.69,21.61,28.77,22.83,5.97,8.47
2025/6/11 15:27,42.1,70.61,60.01,74.4,7986.52,8920.74,9285.94,1123.17,1078.37,1139.07,1100.5,1068.66,1144.65,1131.11,1037.44,1155.54,1113.67,554.53,481.63,465.79,484.62,530.73,618.38,497.63,520.19,594.09,589.29,37.59,38.51,35.12,19.22,34.8,183.21,278.01,193.83,250.63,290.54,108.94,104.38,103.96,99.3,101.28,1320.54,1285.41,1588.11,1216.5,1562.75,2660.18,572.41,3799.08,1586.32,2586.15,434.3,536.43,481.13,453.17,398.93,448.97,424.69,526.36,1654.8,4076.14,3119.34,3431.97,2115.28,52.13,78.49,73.09,65.78,68.54,269.67,269.91,212.6,294.32,291.79,0.28,1.16,4.25,2.83,1.51,2.05,0.34,4.22,1.92,3.37,10.82,55.17,66.98,22.52,45.48,41.36,95.8,17.75,35.11,19.58,29.34,20.96,9.6,25.96,13.32
2025/6/11 15:27,60.61,48.96,56.74,100.08,8613.76,9076.59,7588.08,1071.99,1163.79,1194,1079.2,1135.26,1142.77,1147.59,1176.69,1183.83,1125.59,454.56,613.11,453.79,516.27,599.82,468.74,491.65,509.76,574.16,584.34,30.74,17.09,20.13,34.73,25.36,264.53,306.26,298.98,247.35,332.17,101.6,96.5,103.69,107.47,107.55,1479.61,1370.61,1555.04,1350.61,1294.64,923.33,603.51,3145.26,1127.77,3075.52,394.59,509.57,558.25,419.94,492,507.51,552.88,444.66,4667.39,3012.39,3219.84,3312.41,4688.66,67.3,61.43,45.82,52.11,75.57,270.32,257.57,296.4,219.91,249.16,3.18,3.2,4.32,3.72,0.78,3.93,0.66,4.15,3.19,0.72,10.43,22.35,16.56,68.23,90.5,44.78,87.77,11.96,65.72,68.39,17.68,8.16,20.91,16.66,26.51
2025/6/11 15:27,82.15,106.38,70.17,71.82,8834.66,8568.56,8265.34,1137.28,1119.01,1044.81,1198.3,1064.7,1108.53,1127.62,1122.89,1160.46,1046.31,545.34,451.19,476.04,465.75,539.02,566.17,512.62,545.47,562.58,558.97,34.24,37.56,21.36,19.33,33.67,281.14,307.15,232.82,354.36,301.33,97.49,101,96.5,97.8,97.83,1367,1105.44,1202.75,1416.73,1539.79,3516.46,3885.32,1833.79,3313,2480.03,564.35,536.02,506.49,380.21,460.74,450.59,495.6,496.98,5117.55,3129.14,1865.61,1529.19,4199.31,53.02,78.25,71.81,69.65,58.17,259.85,208.31,281.16,256.97,215.58,3.97,2.87,0.85,2.97,3.5,0.53,3.24,3.22,3.32,1.45,65.47,81.33,66.73,31.53,14.9,98.57,71.06,51.45,87.07,74.43,16.88,12.42,27.17,28.88,19.74
2025/6/11 15:27,70.5,54.32,102.86,60.16,9558.57,8683.57,8039.93,1144.36,1135.14,1045.62,1151.66,1111.42,1197.5,1101.95,1059.45,1047.65,1191.83,475.4,561.48,468.57,539.54,501.32,554.76,487.04,545.77,506.57,567.86,30.91,17.95,33.41,28.15,33.06,233.75,359.5,356.74,242.88,294.95,97.66,95.09,105.12,97.88,99.93,1163.11,1334.41,1314.1,1551.75,1300.16,1549.09,3809.28,769,3912.46,2372.46,483.01,529.83,381.74,523.28,508.83,546.26,514.17,507.21,2859.82,2521.56,2405.68,2001.68,3499.16,77.27,65.93,47.33,62.18,56.63,245.96,219.8,201.9,290.86,225.72,0.27,4.86,1.54,0.65,0.3,0.77,4.13,1.72,1.31,3.72,90.11,41.7,64.02,31.91,75.74,11.92,83.52,46.12,82.59,94.48,12.63,27.95,13.79,10.47,12.75
2025/6/11 15:27,54.73,72.06,96.54,55.23,9256.94,7893.24,7733.34,1176.93,1130.73,1155.64,1063.85,1117.25,1145.73,1092.87,1080.82,1035.33,1058.33,546.95,591.34,516.6,619.84,600.8,506.95,451.72,550.72,450.73,555.52,29,19.54,22.97,21.9,39.13,221.18,234.22,361.34,249.05,181.42,101.52,103.69,95.56,103.77,96.64,1272.14,1416.06,1504.03,1257.14,1270.2,2648.43,1974.81,982.85,3233.17,4024.48,487.97,563.69,470.66,526.1,414.01,568.34,402.9,498.69,2913.09,3472.63,4859.06,2758.56,4027.23,59.9,50.59,51.41,71.28,73.54,209.2,243.84,267.73,229.5,287.95,1.77,3.11,3.09,4.69,0.81,1.35,1.7,3.28,1.48,2.49,83.96,14.6,39.51,75.96,70.91,96.32,29.93,21.03,17.17,17.45,25.36,27.85,6.01,9.11,9.08
2025/6/11 15:27,59.18,100.65,55.68,63.76,8244.12,8788.9,7725.7,1132.68,1110.35,1141.81,1055.09,1112.82,1091.35,1037.29,1149.71,1098.57,1084.75,465.57,531.21,569.32,613.05,546.26,583.19,530.08,597.04,508.47,516.53,17.47,19.39,25.55,21.29,16.03,297.87,341.96,306.45,248.93,259.11,104.65,103.66,107.47,100.94,97.2,1340.52,1266.13,1126.17,1129.22,1407.99,1156.98,2543.91,3360.25,3374.89,3299.61,417.03,449.75,567.22,458.74,512.4,553.48,381.52,390.48,5141.23,2658.3,4806.1,2774.38,2423.58,78.16,60.11,58.04,57.08,79.14,215.44,294.75,284.68,221.93,230.63,2.47,2.76,2,0.57,2.24,0.84,0.91,1.65,1.39,2.68,69.68,30.95,42.86,91.04,54.89,97.88,13.27,75.04,33.51,21.9,10.39,19.05,6.44,9.66,21.51
2025/6/11 15:27,51.76,50.13,82.07,77.57,9050.15,9569.16,7942.51,1125.41,1174.04,1148.35,1061.1,1118.05,1200.29,1213.03,1164.74,1147.41,1216.66,606.26,485.59,457.17,492.44,453.75,540,554.72,493.95,470.38,597.14,20.63,37.77,39.5,29.92,34.33,285.44,248.16,193.81,219.15,247.27,100.12,99,104.04,106.64,100.62,1177.96,1509.13,1185.08,1362.3,1111.3,4355.84,2507.39,1604.34,3889.78,4101.53,491.41,511.83,544.29,435.14,487.04,481.73,428.21,561.35,2359.21,4780.97,1783.04,3656.33,4132.31,61.94,72.13,78.43,50.66,63.99,222.92,211.17,231.49,228.91,226.96,2.71,4.94,2.64,1.03,1.04,1.33,2.16,0.68,3.68,0.6,93.47,71.43,34.29,58.71,13.59,32.91,94.94,32.94,63.22,85.01,21.75,25.35,21.34,13.83,16.64
2025/6/11 15:27,62.32,88.24,89.71,95.34,7518.63,9196.63,7844.61,1145.21,1099.74,1140.37,1177.08,1075.01,1070.54,1113.61,1066.66,1104.48,1110.02,480.85,574.93,584.11,597.71,545.71,463.6,473.02,591.99,543.67,593.9,36.3,19.27,38.78,26.47,21.65,204.61,307.56,344.79,209.47,256.98,100.44,109.48,107.79,102.25,108.42,1437.28,1213.19,1360.77,1195.91,1273.86,1702.74,4086.51,553.06,2211.78,3625.42,434.18,394.02,432.14,414.07,504.06,531.2,455.73,540.25,4274.35,4146.93,1979.56,2613.79,3734.26,55.74,66.02,61.85,53.65,66.48,206.24,217.77,295.79,279.55,239.95,3.65,4.32,1.43,3.76,4.32,4.74,0.12,3.18,1.45,4.09,74.46,73.74,99.03,53.49,55.18,44.07,89.89,48,15.23,40.31,26.14,5.03,17.26,21.56,27.28
2025/6/11 15:27,47.81,89.3,86,107.61,9487.88,7949.9,8674.28,1079.39,1124.77,1062.09,1141.35,1197.86,1196.83,1127.93,1206.51,1098.27,1045.2,462.69,473.39,451.46,472.66,590.32,585.72,461.72,474.91,498.1,471.56,35.4,33.86,24.46,33.96,37.86,191.09,291.95,238.53,357.74,200.86,106.13,109.51,95.51,96.01,105.85,1288.39,1212.96,1185.74,1458.22,1119.37,2777.06,3058.31,597.58,4097.74,4166.06,527.75,407.55,563.82,556.13,380.12,396,502.41,482.83,3393.19,2211.07,4181.9,5127.94,5203.68,48.05,77.65,62.34,46.99,61.25,290.93,276.17,268.3,266.48,265.41,1.75,4.63,2.36,4.5,4.66,1.89,3.21,3.42,1.45,0.39,34.78,49.81,48.48,62.05,92.42,14.98,48.85,81.15,89.92,97.06,5.07,20.7,9.62,23.49,15.36
2025/6/11 15:27,55.79,87.03,96.91,69.72,9045.25,7811.71,7931.59,1115.58,1087.98,1168.91,1168.17,1053.22,1209.94,1207.79,1104.04,1085.44,1210.76,511.02,569.56,603.4,578.49,619.49,581.34,562.29,498.16,453.84,489.65,23.16,35.63,17.75,21.64,22.99,183.74,324.48,261.84,256.13,341.6,96.15,95.2,99.45,108.93,109.28,1527.53,1532.11,1478.7,1112.2,1536.84,2695.79,1744.92,2524.41,1856.83,2697.83,472.01,450.49,381.96,482.36,475.89,434.18,511.66,555.21,4524.47,4844.7,4595.88,2240.73,1939.09,51.99,66.97,61.73,79.55,63.51,227.8,247.35,231.82,270.74,290.47,2.01,1.73,1.87,2.78,4.49,3.54,1.61,0.72,1.68,1.98,45.28,10.11,17.19,56.73,29.38,28.94,10.7,89.53,89.1,42.2,29.97,7,9.18,21.21,21.15
2025/6/11 15:27,79.32,106.69,62.3,73.08,8143.8,8753.79,7583.22,1179.71,1213.69,1036.31,1163.25,1049.2,1084.71,1106.14,1084.39,1111.76,1117.14,497.56,597.79,554.54,518.48,504.13,564.23,618.41,482.39,555.67,534.18,22.86,39.37,15.84,15.99,28.99,307.58,301.93,295.31,184.22,360.01,97.92,106.87,100.83,97.33,101.62,1208.64,1493.22,1273.32,1356.28,1192.33,4164.33,651.5,4017.96,4092.73,1969.65,394.63,546.96,502.97,477.9,393.3,562.23,406,569.95,2759.91,2140.69,1981.72,1528.23,3770.39,58.48,75.55,70.95,76.96,68.22,234.95,239.5,213.72,290.29,218.35,0.27,4.23,3.86,4.8,4.54,1.32,0.37,0.14,1.79,4.13,49.47,92.54,54.86,37.93,12.11,27.82,38.46,52.32,73.38,87.19,20.61,6.07,5.43,29.51,19.09
2025/6/11 15:27,72.67,83.49,74.25,100.39,8224.18,9689.34,8755.09,1090.95,1195.65,1084.57,1068.17,1109.47,1151.27,1160.15,1141.69,1211.67,1159.68,463.76,591.76,500.41,607.72,462.7,604.71,525.07,569.06,593.08,615.8,38.01,24.15,33.33,21.24,22.98,215.66,308.68,262.03,181.11,355.17,106.35,102.33,99.38,102.28,95.63,1402.5,1291.3,1321.81,1225.84,1494.93,2595.69,643.77,2236.63,602.1,3514.07,511.33,465.19,380.58,503.86,396.51,501.57,549.03,406.89,4786.84,2618.43,3461.77,4585.17,2824.49,51.51,65.69,67.12,53.45,47.22,259.72,215.14,261.3,283.99,265.71,1.45,1.96,4.14,2.09,0.48,0.65,2.54,3.17,0.79,1.11,37.09,92.43,68.45,57.09,17.24,81.16,16.04,30.28,34.75,36.57,7.56,7.9,5.64,25.37,8.52
